90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 03 Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA GUNUNGSITOLI,111.14,110.88,111.39,111.21,111.34,111.99,111.99,112.44,112.51,112.51,112.52,112.52,-,116.21,116.53,116.53,116.53,116.53,116.53,116.53,116.53,116.53,116.53,116.53,116.53,-,112.73,112.89,113.52,113.52,114.29,117.47,117.47,117.35,117.7,117.7,117.74,117.74,-,100,100,100,100,100,100,100,100,100,100,100,100,-,111.29,110.58,111.35,110.99,110.93,110.93,110.93,111.87,111.87,111.87,111.87,111.87,-
KOTA PADANG,106.8,106.83,106.88,106.87,106.97,107.17,107.18,107.48,107.43,107.44,107.35,107.09,-,103.94,104.08,104.18,104.33,104.8,105.72,105.73,105.75,106.18,106.27,106.27,106.29,-,109.47,109.49,109.64,109.43,109.44,109.52,109.5,109.5,109.41,109.51,109.47,109.53,-,107.98,107.98,107.98,107.98,107.98,107.98,107.98,107.98,107.98,107.98,107.98,107.98,-,106.37,106.38,106.38,106.38,106.38,106.35,106.38,107.11,106.83,106.74,106.55,105.86,-
KOTA BUKITTINGGI,105.53,105.55,106.28,106.44,106.43,107.51,108.35,107.9,107.79,107.79,106.63,106.33,-,106.45,106.45,106.45,106.45,106.45,107.78,107.78,107.78,107.78,107.78,107.78,107.78,-,118.1,118.11,118.11,118.01,117.75,118.13,117.99,117.87,117.87,118.02,118.39,118.39,-,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,-,101.4,101.47,104.22,104.86,104.86,105.62,108.82,107.13,106.72,106.72,102.23,101.09,-
TEMBILAHAN,108.15,108.23,108.06,108,107.99,107.68,107.58,107.42,107.45,107.38,107.36,107.29,-,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,-,113.59,113.89,113.31,113.07,113.07,111.86,111.63,111.17,111.01,110.74,110.69,110.55,-,158.85,158.85,158.85,158.85,158.85,158.85,158.85,158.85,158.85,158.85,158.85,158.85,-,98.12,98.1,98.09,98.09,98.08,98.15,98.03,97.93,98.16,98.16,98.16,98.04,-
KOTA PEKANBARU,105.91,106.42,106.46,106.46,106.47,106.47,106.45,106.39,106.37,106.37,106.39,106.38,-,106.56,107.53,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,-,111.87,111.45,111.48,111.45,111.54,111.54,111.37,110.91,110.7,110.74,110.87,110.87,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.28,-
KOTA DUMAI,102.58,102.49,102.45,102.43,102.71,102.95,103.35,103.35,103.48,103.61,103.61,103.66,-,100.85,100.85,100.85,100.85,101.49,102,102.93,102.93,103.25,103.54,103.54,103.54,-,109.42,108.9,108.68,108.58,108.58,108.68,108.7,108.7,108.65,108.65,108.65,108.91,-,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,-,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,-
BUNGO,107.05,107.02,106.99,107.39,107.38,107.4,107.5,107.46,107.45,107.48,106.95,106.96,-,103.37,103.37,103.37,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,-,113.35,113.23,113.23,113.21,112.71,112.71,113.04,112.91,112.66,112.68,112.25,112.25,-,100,100,100,100,100,100,100,100,100,100,100,100,-,108.77,108.76,108.66,108.79,109.04,109.1,109.19,109.17,109.25,109.34,108.11,108.13,-
KOTA JAMBI,111.64,111.77,111.54,111.49,112.64,112.26,112.18,112.04,112.02,111.95,111.75,111.69,-,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,-,114.42,114.96,114.13,113.99,113.81,112.34,112.36,111.84,111.73,111.46,110.71,110.48,-,126.48,126.48,126.48,126.48,138.25,138.25,138.25,138.25,138.25,138.25,138.25,138.25,-,114.61,114.61,114.56,114.49,114.49,114.49,114.2,114.2,114.2,114.2,114.2,114.2,-
KOTA PALEMBANG,107.55,107.28,107.27,107.29,107.29,107.24,107.2,107.2,107.3,109.41,109.4,109.36,-,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.8,110.13,110.13,110.13,-,109.64,109.48,109.35,109.35,109.32,109.08,108.87,108.88,108.96,108.79,108.71,108.55,-,100,100,100,100,100,100,100,100,100,114.95,114.95,114.95,-,106.17,105.09,105.18,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.28,105.27,-
KOTA LUBUKLINGGAU,107.04,107.21,107.1,107.34,107.23,107.31,107.38,107.46,107.52,107.55,107.55,107.64,-,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,107.2,-,112.45,112.59,112.27,112.27,112.37,112.51,112.51,112.43,112.43,112.55,112.55,112.55,-,100,100,100,100,100,100,100,100,100,100,100,100,-,103.51,103.85,103.85,104.49,104.1,104.21,104.41,104.68,104.84,104.83,104.83,105.07,-
KOTA BENGKULU,106.98,106.96,106.98,106.89,107.05,107.33,107.68,107.66,107.53,107.51,107.44,107.43,-,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.9,101.9,101.9,102.14,102.14,-,119.5,119.42,119.49,119.21,119.72,119.82,119.7,119.61,119.19,119.12,118.72,118.67,-,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,-,99.92,99.92,99.92,99.92,99.92,100.68,101.85,101.85,101.85,101.85,101.85,101.85,-
KOTA BANDAR LAMPUNG,104.41,104.41,104.48,104.48,104.62,104.62,105.09,105.06,105.03,105.03,105.08,105.07,-,104.1,104.1,104.1,104.1,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,-,112.63,112.63,112.28,112.28,112.28,112.3,112.15,112.02,111.85,111.85,112.12,112.12,-,100,100,102.68,102.68,102.68,102.68,113.37,113.37,113.37,113.37,113.37,113.37,-,100.61,100.61,100.61,100.61,100.61,100.61,100.59,100.57,100.57,100.57,100.57,100.54,-
KOTA METRO,104.85,104.03,103.45,103.43,103.79,103.79,103.73,103.75,103.65,103.41,103.42,103.12,-,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,-,109.99,110.1,109.87,109.96,110.92,110.92,110.73,110.79,110.54,110.02,110.05,109.99,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.77,99.98,98.95,98.84,98.84,98.85,98.86,98.86,98.84,98.75,98.74,98.18,-
TANJUNG PANDAN,108.6,108.77,108.78,108.78,108.78,108.76,108.77,108.77,108.77,108.77,108.77,108.11,-,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,-,117.11,118.17,118.24,118.24,118.24,118.24,118.46,118.46,118.46,118.47,118.47,118.47,-,100,100,100,100,100,100,100,100,100,100,100,100,-,107.94,107.96,107.96,107.96,107.96,107.9,107.86,107.86,107.86,107.86,107.86,106.48,-
KOTA PANGKAL PINANG,109.36,109.56,109.56,109.75,109.75,109.75,109.75,109.65,109.51,109.52,109.52,109.28,-,104.21,104.64,104.64,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,-,119.88,119.88,119.88,119.88,119.89,119.89,119.89,119.89,119.26,119.31,119.31,118.76,-,100,100,100,100,100,100,100,100,100,100,100,100,-,111.23,111.23,111.23,111.23,111.23,111.23,111.23,110.96,110.86,110.86,110.86,110.47,-
KOTA BATAM,103.2,103.79,103.84,103.88,104,104.04,104.11,104.37,104.51,104.51,104.51,104.61,-,104.52,105.82,105.82,105.82,105.92,105.92,106.1,106.77,107.11,107.11,107.11,107.11,-,103.28,103.72,104.03,104.1,104.1,104.34,104.34,104.32,104.32,104.32,104.32,104.33,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.92,102.92,102.92,103.02,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.63,-
KOTA TANJUNG PINANG,104.29,104.29,104.29,104.51,104.58,104.58,104.53,104.6,104.6,104.6,104.6,104.44,-,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,-,112.09,112.09,112.09,113.53,113.94,113.94,113.65,114.1,114.1,114.1,114.1,114.1,-,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,-,102.73,102.73,102.73,102.73,102.73,102.73,102.73,102.73,102.73,102.73,102.73,102.25,-
DKI JAKARTA,107.44,107.44,107.69,107.73,107.73,107.74,107.74,107.74,107.74,107.8,107.8,107.82,-,110.1,110.1,110.57,110.57,110.57,110.57,110.57,110.57,110.57,110.69,110.69,110.73,-,100.6,100.6,100.6,100.96,100.96,101.04,101.05,101.05,101.05,100.99,100.99,100.99,-,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,-,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,-
KOTA BOGOR,107.11,107.11,107.13,107.41,107.45,107.46,107.59,107.7,107.81,107.82,109.25,109.28,-,105.79,105.79,105.79,105.91,105.91,105.91,105.91,106.11,106.3,106.3,106.3,106.3,-,110.11,110.05,110.24,110.48,110.92,111.02,110.97,110.99,110.99,111.14,111.57,111.92,-,100.41,100.41,100.41,100.41,100.41,100.41,102.45,102.45,102.45,102.45,115.16,115.16,-,111.98,111.98,111.98,112.78,112.78,112.78,112.41,112.41,112.41,112.41,112.41,112.41,-
KOTA SUKABUMI,110.37,109.9,109.93,109.93,110.15,110.15,110.52,110.37,110.39,110.39,110.37,110.37,-,105.05,105.05,105.05,105.05,105.05,105.05,106.04,106.04,106.04,106.04,106.04,106.04,-,122.52,122.52,122.95,122.95,123.81,123.81,123.81,123.81,123.81,123.81,123.81,123.81,-,100,100,100,100,100,100,100,100,100,100,100,100,-,109.56,107.98,107.75,107.75,107.75,107.75,107.75,107.25,107.31,107.31,107.25,107.25,-
KOTA BANDUNG,116.9,116.93,109.49,109.76,109.76,109.87,109.69,109.56,109.53,109.61,109.6,109.56,-,107.32,107.32,107.32,107.88,107.88,108.13,108.13,108.26,108.26,108.43,108.43,108.43,-,112.83,112.94,112.98,113.1,113.1,113.1,113.14,113.16,113.15,113.15,113.13,113.16,-,186.07,186.07,114.79,114.79,114.79,114.79,114.79,114.79,114.79,114.79,114.79,114.79,-,108.12,108.14,108.14,108.14,108.14,108.14,107.41,106.66,106.55,106.55,106.55,106.36,-
KOTA CIREBON,107.53,107.55,107.55,107.55,107.64,107.66,107.67,107.91,107.96,107.96,107.96,107.96,-,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.62,101.62,101.62,101.62,101.62,-,110.79,110.93,110.93,110.93,111.56,111.75,111.82,111.82,112.16,112.16,112.16,112.16,-,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,-,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,-
KOTA BEKASI,107.81,107.82,107.82,107.92,107.96,108.12,108.12,107.45,107.46,107.46,107.46,107.46,-,103.5,103.5,103.5,103.5,103.5,104.05,104.05,104.05,104.05,104.05,104.05,104.05,-,115.18,115.22,115.22,115.67,115.84,115.68,115.68,115.68,115.74,115.74,115.74,115.74,-,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,-,112,112,112,112.05,112.08,112.08,112.08,109.8,109.8,109.8,109.8,109.8,-
KOTA DEPOK,110.43,110.85,111.05,111.19,111.19,111.96,111.96,112,112.01,112.01,112.01,112.01,-,106.79,107.21,107.59,107.93,107.93,109.49,109.49,109.49,109.49,109.49,109.49,109.49,-,117.05,117.12,117.22,116.88,116.91,116.85,116.85,117.18,117.32,117.26,117.32,117.31,-,100,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,-,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,116.24,-
KOTA TASIKMALAYA,105.85,105.82,105.83,106.58,106.6,106.62,107.18,106.96,106.94,106.96,106.89,106.85,-,101.23,101.23,101.23,101.23,101.23,101.23,101.23,101.23,101.23,101.23,101.23,101.23,-,111.1,110.91,110.98,111.03,111.13,111.24,111.76,111.76,111.64,111.59,111.51,111.39,-,102.51,102.51,102.51,119.84,119.84,119.84,131.08,131.08,131.08,131.08,131.08,131.08,-,113,113,113,113,113,113,113,112.1,112.1,112.2,111.98,111.92,-
CILACAP,103.91,104.42,104.41,104.32,104.33,104.37,104.16,104.06,104.08,104.05,104.07,104.1,-,108.94,108.94,108.94,108.94,108.94,109.39,109.39,109.4,109.4,109.4,109.4,110.26,-,107.47,107.69,107.64,107.36,107.38,107.44,106.79,106.47,106.56,106.45,106.53,106.5,-,102.3,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,-,101.47,101.47,101.47,101.47,101.47,101.47,101.46,101.46,101.46,101.46,101.46,101.42,-
PURWOKERTO,110.33,110.35,110.38,110.41,110.43,110.39,110.38,110.38,110.44,110.44,110.44,110.38,-,105.98,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,-,112.75,112.79,112.87,112.95,113,112.9,112.87,112.87,113.03,113.05,113.05,113.05,-,122.22,122.22,122.22,122.22,122.22,122.22,122.22,122.22,122.22,122.22,122.22,122.22,-,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.64,105.49,-
KUDUS,108.74,109.01,109.05,109.15,109.16,109.17,109.26,109.31,109.44,109.49,109.49,109.31,-,103.23,103.23,103.23,103.47,103.47,103.47,103.47,104.5,104.66,104.99,104.99,105.66,-,118.18,118.96,119.07,119.33,119.35,119.38,119.39,119.39,119.34,119.34,119.34,119.32,-,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,-,104.23,104.23,104.23,104.23,104.23,104.23,104.41,104.41,104.69,104.78,104.78,104.32,-
KOTA SURAKARTA,108.26,108.47,108.72,109.2,109.23,109.27,109.48,109.45,109.44,109.43,109.59,109.61,-,104.83,105.18,105.62,106.56,106.56,106.56,106.56,106.56,106.56,106.56,106.98,107.12,-,124.08,124.34,124.5,124.53,124.73,125.03,124.72,124.64,124.56,124.5,124.2,124.06,-,102.13,102.13,102.13,102.13,102.13,102.13,104.75,104.75,104.75,104.75,104.75,104.75,-,107.8,107.8,107.8,107.8,107.8,107.8,107.76,107.69,107.69,107.69,107.68,107.56,-
KOTA SEMARANG,107.83,107.84,107.87,107.89,107.9,107.9,107.86,107.87,107.88,107.85,107.83,107.82,-,103.11,103.11,103.11,103.16,103.16,103.19,103.19,103.26,103.26,103.26,103.26,103.26,-,111.49,111.53,111.7,111.66,111.71,111.67,111.4,111.28,111.36,111.16,111.07,111.06,-,139.58,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,-,100.08,100.08,100.08,100.08,100.08,100.08,100.08,100.08,100.08,100.08,100.07,100.02,-
KOTA TEGAL,107.65,108.7,108.7,108.69,108.7,108.69,108.68,108.7,108.83,108.83,108.83,108.79,-,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,111.18,111.18,111.18,111.18,-,113.47,113.26,113.25,113.21,113.24,113.22,113.16,113.28,113.28,113.28,113.28,113.16,-,108.59,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,-,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.06,99.05,99.05,99.04,98.99,-
KOTA YOGYAKARTA,110.73,110.92,111.15,111.18,111.19,111.19,111.24,111.37,111.49,111.37,111.53,111.54,-,107.92,108.33,108.62,108.62,108.62,108.62,108.62,108.9,108.9,108.9,109.19,109.19,-,117.05,117.24,117.8,117.93,118,118.01,118.36,118.48,118.81,118.8,119.31,119.67,-,105.43,105.43,105.63,105.63,105.63,105.63,105.63,105.63,106.48,106.48,106.48,106.48,-,112.39,112.38,112.43,112.43,112.43,112.43,112.43,112.43,112.43,112.08,111.98,111.85,-
JEMBER,113.54,113.56,113.62,113.82,113.84,113.87,113.89,113.87,113.92,113.9,113.72,113.75,-,121.38,121.38,121.38,121.38,121.38,121.38,121.38,121.51,121.51,121.69,121.69,121.69,-,116.34,116.4,116.46,116.59,116.66,116.69,116.78,116.55,116.58,116.76,116.59,116.7,-,142.85,142.85,142.85,142.85,142.85,142.85,142.85,142.85,142.85,142.85,142.85,142.85,-,104.18,104.2,104.28,104.59,104.6,104.64,104.64,104.69,104.76,104.63,104.37,104.37,-
BANYUWANGI,103.92,103.99,104.01,104.01,104.01,104.01,104.03,104.03,103.61,103.76,103.73,103.69,-,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,-,104.21,104.21,104.21,104.21,104.21,104.21,104.27,104.27,104.27,104.31,104.3,104.3,-,100,100,100,100,100,100,100,100,100,100,100,100,-,104.87,105.03,105.08,105.08,105.08,105.08,105.08,105.08,104.05,104.37,104.31,104.21,-
SUMENEP,107.69,107.92,108.14,108.21,108.24,108.22,108.16,108.15,108.21,109.58,109.58,109.67,-,107.78,108.67,108.91,109.32,109.57,110.04,110.58,110.58,110.58,110.58,110.58,110.58,-,115.44,115.44,115.65,115.72,115.73,115.65,115.39,115.36,115.5,115.7,115.69,115.88,-,100,100,100,100,100,100,100,100,100,118.2,118.2,118.2,-,98.87,99.26,99.54,99.54,99.54,99.5,99.54,99.54,99.54,99.54,99.54,99.54,-
KOTA KEDIRI,105.17,105.17,105.26,105.43,105.44,105.44,105.6,105.64,105.66,105.66,105.67,105.68,-,105.28,105.28,105.45,105.45,105.45,105.45,105.64,105.64,105.64,105.64,105.64,105.64,-,111.14,111.14,111.21,111.23,111.32,111.32,111.75,111.92,111.96,112.17,112.23,112.28,-,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.42,104.92,104.92,104.92,104.92,-,101.98,101.98,101.98,102.48,102.48,102.48,102.48,102.48,102.44,102.32,102.32,102.32,-
KOTA MALANG,104.75,104.75,104.87,105.02,105.03,105.01,105,105,105.02,105.02,105.03,105.07,-,106.28,106.28,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,-,111.46,111.52,111.51,112.79,112.85,112.71,112.64,112.64,112.8,112.84,112.93,113.21,-,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,-,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,-
KOTA PROBOLINGGO,103.74,103.74,103.84,103.87,103.8,103.73,103.73,103.75,104.44,104.52,104.51,104.51,-,105.92,105.92,105.92,105.92,105.92,105.92,105.92,106.01,106.36,106.56,106.56,106.56,-,111.72,111.72,112.21,112.35,112.02,111.65,111.65,111.67,114.64,114.71,114.69,114.69,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.09,99.09,99.09,99.09,99.09,99.09,99.08,99.07,99.07,99.07,99.07,99.06,-
KOTA MADIUN,106.45,106.45,106.49,106.47,106.47,106.46,106.47,106.46,106.42,106.39,106.38,106.25,-,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,-,131.82,131.79,132.1,131.94,131.92,131.87,131.94,132.34,132.39,132.23,132.26,132.24,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.57,101.44,101.43,101.37,100.99,-
KOTA SURABAYA,107.62,107.7,107.75,107.76,107.78,108.35,108.31,108.31,108.4,108.38,108.34,108.39,-,107.49,107.49,107.57,107.57,107.57,108.63,108.63,108.63,108.84,108.84,108.84,108.84,-,118.26,118.92,118.96,118.98,119.15,119.16,118.85,118.83,118.71,118.54,118.24,118.71,-,110.86,110.86,110.86,110.86,110.86,110.86,110.86,110.86,110.86,110.86,110.86,110.86,-,101.43,101.43,101.43,101.43,101.43,101.5,101.5,101.5,101.5,101.5,101.5,101.45,-
KOTA TANGERANG,109.54,109.53,109.53,109.62,109.8,109.84,109.83,109.86,109.86,110.04,110.1,110.19,-,113.14,113.14,113.14,113.36,113.77,113.84,113.84,113.84,113.84,114.25,114.25,114.25,-,117.43,117.33,117.33,117.34,117.34,117.34,117.3,117.51,117.5,117.51,117.42,117.42,-,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,-,103.64,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.92,104.24,-
KOTA CILEGON,107.02,106.92,106.93,106.93,106.95,106.95,106.96,107.11,107.11,107.38,107.53,107.53,-,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,102.1,102.1,102.1,-,126.64,125.77,125.84,125.86,126.02,126.02,126.02,127.12,127.12,127.12,128.4,128.4,-,116.63,116.63,116.63,116.63,116.63,116.63,116.63,116.63,116.63,116.63,116.63,116.63,-,104.91,104.91,104.91,104.91,104.91,104.91,104.96,105,105,105,105,105,-
KOTA SERANG,111.05,111.15,111.32,111.31,111.58,111.72,111.67,111.64,111.69,111.79,112.1,111.85,-,105.68,105.68,105.68,105.68,105.68,106.39,106.41,106.41,106.55,106.55,107.69,107.7,-,115.92,116,116.57,116.53,117.28,117.13,116.95,116.84,116.89,116.94,117.05,117.05,-,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,-,111.75,111.95,111.95,111.95,112.09,112.11,112.11,112.11,112.11,112.31,112.31,111.72,-
SINGARAJA,106.06,108,108.08,108.07,108.07,108.08,108.09,108.09,108.12,108.12,108.12,108.1,-,105.43,105.43,105.43,105.43,105.43,105.6,105.6,105.6,105.95,105.95,105.95,105.95,-,102.55,102.55,102.88,102.81,102.81,102.81,102.83,102.83,102.83,102.83,102.83,102.77,-,118,118,118,118,118,118,118,118,118,118,118,118,-,102.03,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,-
