150 Kabupaten/Kota Inflasi (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2022=100) Menurut Kelompok dan Sub Kelompok 03 Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Perumahan, Air, Listrik dan Bahan Bakar Rumah",,,,,,,,,,,,,Sewa dan Kontrak Rumah,,,,,,,,,,,,,"Pemeliharaan, Perbaikan dan Keamanan",,,,,,,,,,,,,Penyediaan Air dan Layanan Perumahan Lainnya,,,,,,,,,,,,,Listrik dan Bahan Bakar Rumah Tangga,,,,,,,,,,,,
,2026,,,,,,,,,,,,,2026,,,,,,,,,,,,,2026,,,,,,,,,,,,,2026,,,,,,,,,,,,,2026,,,,,,,,,,,,
,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan
KOTA MALANG,103.42,103.43,103.46,-,-,-,-,-,-,-,-,-,-,106.13,106.13,106.13,-,-,-,-,-,-,-,-,-,-,104.47,104.57,104.45,-,-,-,-,-,-,-,-,-,-,100.09,100.09,100.09,-,-,-,-,-,-,-,-,-,-,103.26,103.26,103.34,-,-,-,-,-,-,-,-,-,-
KOTA PROBOLINGGO,102.59,102.62,102.7,-,-,-,-,-,-,-,-,-,-,103.22,103.22,103.22,-,-,-,-,-,-,-,-,-,-,105.8,105.82,106.22,-,-,-,-,-,-,-,-,-,-,100.27,100.48,100.48,-,-,-,-,-,-,-,-,-,-,101.72,101.72,101.72,-,-,-,-,-,-,-,-,-,-
KOTA MADIUN,102.61,102.61,102.63,-,-,-,-,-,-,-,-,-,-,101.35,101.35,101.35,-,-,-,-,-,-,-,-,-,-,107.57,107.53,107.72,-,-,-,-,-,-,-,-,-,-,101.58,101.58,101.58,-,-,-,-,-,-,-,-,-,-,102.36,102.37,102.37,-,-,-,-,-,-,-,-,-,-
KOTA SURABAYA,104.59,104.79,104.82,-,-,-,-,-,-,-,-,-,-,104.89,105.12,105.12,-,-,-,-,-,-,-,-,-,-,107.46,108.45,108.59,-,-,-,-,-,-,-,-,-,-,109.85,109.85,109.85,-,-,-,-,-,-,-,-,-,-,102.3,102.3,102.32,-,-,-,-,-,-,-,-,-,-
KAB PANDEGLANG,99.98,99.98,100.17,-,-,-,-,-,-,-,-,-,-,104.25,104.25,104.25,-,-,-,-,-,-,-,-,-,-,100.02,100.02,102.14,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,98.67,98.67,98.67,-,-,-,-,-,-,-,-,-,-
KAB LEBAK,100.6,100.77,100.81,-,-,-,-,-,-,-,-,-,-,101.54,101.54,101.54,-,-,-,-,-,-,-,-,-,-,101.62,102.68,102.91,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,99.68,99.68,99.68,-,-,-,-,-,-,-,-,-,-
KOTA TANGERANG,103.46,103.56,103.56,-,-,-,-,-,-,-,-,-,-,107.22,107.47,107.47,-,-,-,-,-,-,-,-,-,-,103.63,103.63,103.67,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.92,100.92,100.92,-,-,-,-,-,-,-,-,-,-
KOTA CILEGON,103.56,103.56,103.58,-,-,-,-,-,-,-,-,-,-,102.99,102.99,102.99,-,-,-,-,-,-,-,-,-,-,114.76,114.77,114.95,-,-,-,-,-,-,-,-,-,-,110.37,110.37,110.37,-,-,-,-,-,-,-,-,-,-,100.56,100.56,100.56,-,-,-,-,-,-,-,-,-,-
KOTA SERANG,102.45,102.54,102.59,-,-,-,-,-,-,-,-,-,-,104.7,104.81,104.81,-,-,-,-,-,-,-,-,-,-,103.9,104.36,104.75,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,101.24,101.24,101.24,-,-,-,-,-,-,-,-,-,-
KAB TABANAN,105.75,105.94,105.94,-,-,-,-,-,-,-,-,-,-,103.54,105.19,105.19,-,-,-,-,-,-,-,-,-,-,111.95,112.05,112.11,-,-,-,-,-,-,-,-,-,-,102.63,102.63,102.63,-,-,-,-,-,-,-,-,-,-,105.85,105.85,105.85,-,-,-,-,-,-,-,-,-,-
KAB BADUNG,104.1,104.1,104.54,-,-,-,-,-,-,-,-,-,-,102.2,102.2,102.2,-,-,-,-,-,-,-,-,-,-,114.88,114.88,114.88,-,-,-,-,-,-,-,-,-,-,103.49,103.49,105.48,-,-,-,-,-,-,-,-,-,-,104.45,104.45,104.45,-,-,-,-,-,-,-,-,-,-
SINGARAJA,103.96,103.98,106.31,-,-,-,-,-,-,-,-,-,-,102.25,102.25,102.25,-,-,-,-,-,-,-,-,-,-,107.49,107.7,107.84,-,-,-,-,-,-,-,-,-,-,103.94,103.94,113.28,-,-,-,-,-,-,-,-,-,-,103.8,103.8,103.8,-,-,-,-,-,-,-,-,-,-
KOTA DENPASAR,105.81,105.95,105.95,-,-,-,-,-,-,-,-,-,-,107.74,108.06,108.06,-,-,-,-,-,-,-,-,-,-,103.89,104.01,104.01,-,-,-,-,-,-,-,-,-,-,109.74,109.74,109.74,-,-,-,-,-,-,-,-,-,-,102.98,102.96,102.96,-,-,-,-,-,-,-,-,-,-
KAB SUMBAWA,103.32,103.41,103.51,-,-,-,-,-,-,-,-,-,-,105.72,105.91,105.91,-,-,-,-,-,-,-,-,-,-,105.89,106.03,106.02,-,-,-,-,-,-,-,-,-,-,102.99,102.99,102.99,-,-,-,-,-,-,-,-,-,-,100.27,100.27,100.5,-,-,-,-,-,-,-,-,-,-
KOTA MATARAM,105.05,105.08,105.35,-,-,-,-,-,-,-,-,-,-,105.13,105.13,105.48,-,-,-,-,-,-,-,-,-,-,109.65,109.71,110.53,-,-,-,-,-,-,-,-,-,-,108.34,108.34,108.34,-,-,-,-,-,-,-,-,-,-,103.46,103.52,103.64,-,-,-,-,-,-,-,-,-,-
KOTA BIMA,101.76,101.82,101.85,-,-,-,-,-,-,-,-,-,-,101.71,101.81,101.81,-,-,-,-,-,-,-,-,-,-,100.2,100.42,100.5,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,102.26,102.26,102.29,-,-,-,-,-,-,-,-,-,-
WAINGAPU,101.71,101.82,101.85,-,-,-,-,-,-,-,-,-,-,115.72,115.72,115.72,-,-,-,-,-,-,-,-,-,-,98.19,98.5,98.61,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.12,100.12,100.12,-,-,-,-,-,-,-,-,-,-
KAB TIMOR TENGAH SELATAN,101.32,101.39,101.38,-,-,-,-,-,-,-,-,-,-,104.07,104.07,104.07,-,-,-,-,-,-,-,-,-,-,102.94,103.2,103.17,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,99.2,99.2,99.2,-,-,-,-,-,-,-,-,-,-
MAUMERE,103.52,104.19,104.28,-,-,-,-,-,-,-,-,-,-,103.15,104.97,104.97,-,-,-,-,-,-,-,-,-,-,102.66,102.66,103.01,-,-,-,-,-,-,-,-,-,-,104.6,104.6,104.6,-,-,-,-,-,-,-,-,-,-,104.48,104.48,104.48,-,-,-,-,-,-,-,-,-,-
KAB NGADA,101.76,101.34,101.29,-,-,-,-,-,-,-,-,-,-,101.47,101.47,101.47,-,-,-,-,-,-,-,-,-,-,100.41,100.3,100.17,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,103.75,102.74,102.74,-,-,-,-,-,-,-,-,-,-
KOTA KUPANG,102.23,102.37,103.05,-,-,-,-,-,-,-,-,-,-,109,109,109.33,-,-,-,-,-,-,-,-,-,-,100.03,100.03,100.36,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.15,100.57,102.09,-,-,-,-,-,-,-,-,-,-
KAB KETAPANG,102,102.2,102.69,-,-,-,-,-,-,-,-,-,-,100.64,100.64,100.64,-,-,-,-,-,-,-,-,-,-,103.97,104.73,106.33,-,-,-,-,-,-,-,-,-,-,112.45,112.45,112.45,-,-,-,-,-,-,-,-,-,-,100.66,100.66,100.8,-,-,-,-,-,-,-,-,-,-
SINTANG,104.52,103.88,103.32,-,-,-,-,-,-,-,-,-,-,100.73,100.73,100.73,-,-,-,-,-,-,-,-,-,-,102.42,102.42,102.42,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,108.62,107.14,105.88,-,-,-,-,-,-,-,-,-,-
KAB KAYONG UTARA,104.51,104.75,105.32,-,-,-,-,-,-,-,-,-,-,101.38,101.38,101.38,-,-,-,-,-,-,-,-,-,-,111.11,111.13,111.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,102.61,103.09,104.18,-,-,-,-,-,-,-,-,-,-
KOTA PONTIANAK,102.58,102.61,102.62,-,-,-,-,-,-,-,-,-,-,102.3,102.3,102.3,-,-,-,-,-,-,-,-,-,-,110.43,110.62,110.78,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,101.65,101.65,101.64,-,-,-,-,-,-,-,-,-,-
KOTA SINGKAWANG,101.93,101.97,101.99,-,-,-,-,-,-,-,-,-,-,102.45,102.45,102.45,-,-,-,-,-,-,-,-,-,-,102.5,103.15,103.47,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,102.05,102.05,102.05,-,-,-,-,-,-,-,-,-,-
SAMPIT,102.34,102.41,102.52,-,-,-,-,-,-,-,-,-,-,105.66,105.66,105.66,-,-,-,-,-,-,-,-,-,-,101.5,102.29,103.69,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.94,100.94,100.95,-,-,-,-,-,-,-,-,-,-
KAB KAPUAS,101.36,101.35,101.34,-,-,-,-,-,-,-,-,-,-,100.06,100.06,100.06,-,-,-,-,-,-,-,-,-,-,110.7,110.62,110.47,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.79,100.79,100.79,-,-,-,-,-,-,-,-,-,-
KAB SUKAMARA,103.59,103.57,103.65,-,-,-,-,-,-,-,-,-,-,104.49,104.49,104.49,-,-,-,-,-,-,-,-,-,-,103.23,103.36,104.01,-,-,-,-,-,-,-,-,-,-,128.4,128.4,128.4,-,-,-,-,-,-,-,-,-,-,101.24,101.15,101.15,-,-,-,-,-,-,-,-,-,-
KOTA PALANGKARAYA,101.67,101.72,101.75,-,-,-,-,-,-,-,-,-,-,103.43,103.43,103.43,-,-,-,-,-,-,-,-,-,-,103.44,103.48,103.43,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,99.82,99.94,100.01,-,-,-,-,-,-,-,-,-,-
KAB TANAH LAUT,102.73,102.73,103.08,-,-,-,-,-,-,-,-,-,-,107.56,107.56,107.56,-,-,-,-,-,-,-,-,-,-,100.57,100.57,101.72,-,-,-,-,-,-,-,-,-,-,131.02,131.02,131.02,-,-,-,-,-,-,-,-,-,-,101.61,101.61,101.61,-,-,-,-,-,-,-,-,-,-
KOTABARU,100.51,100.51,100.55,-,-,-,-,-,-,-,-,-,-,101.49,101.49,101.49,-,-,-,-,-,-,-,-,-,-,107.99,107.99,109.21,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,99.54,99.54,99.54,-,-,-,-,-,-,-,-,-,-
KAB HULU SUNGAI TENGAH,101.07,101.07,101.07,-,-,-,-,-,-,-,-,-,-,104.85,104.85,104.85,-,-,-,-,-,-,-,-,-,-,112.43,112.43,112.43,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,97.64,97.64,97.64,-,-,-,-,-,-,-,-,-,-
TANJUNG,107.08,107.08,107.08,-,-,-,-,-,-,-,-,-,-,106.14,106.14,106.14,-,-,-,-,-,-,-,-,-,-,102.52,102.53,102.53,-,-,-,-,-,-,-,-,-,-,126.49,126.49,126.49,-,-,-,-,-,-,-,-,-,-,100.58,100.58,100.58,-,-,-,-,-,-,-,-,-,-
KOTA BANJARMASIN,104.23,104.24,104.24,-,-,-,-,-,-,-,-,-,-,105.84,105.84,105.84,-,-,-,-,-,-,-,-,-,-,105.24,105.24,105.24,-,-,-,-,-,-,-,-,-,-,106.74,106.74,106.74,-,-,-,-,-,-,-,-,-,-,101.01,101.03,101.03,-,-,-,-,-,-,-,-,-,-
KAB BERAU,103.03,102.96,103.13,-,-,-,-,-,-,-,-,-,-,102.86,102.86,102.86,-,-,-,-,-,-,-,-,-,-,104.98,104.99,105,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,103.39,103.23,103.61,-,-,-,-,-,-,-,-,-,-
KAB PENAJAM PASER UTARA,106.28,106.44,106.44,-,-,-,-,-,-,-,-,-,-,101.19,101.19,101.19,-,-,-,-,-,-,-,-,-,-,106.35,107.26,107.26,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,109.25,109.25,109.25,-,-,-,-,-,-,-,-,-,-
KOTA BALIKPAPAN,101.88,102.79,103.16,-,-,-,-,-,-,-,-,-,-,101.64,101.64,101.64,-,-,-,-,-,-,-,-,-,-,113.05,113.1,113.11,-,-,-,-,-,-,-,-,-,-,100.07,100.07,100.07,-,-,-,-,-,-,-,-,-,-,99.24,101.39,102.28,-,-,-,-,-,-,-,-,-,-
KOTA SAMARINDA,102.67,102.73,102.95,-,-,-,-,-,-,-,-,-,-,103.37,103.37,103.92,-,-,-,-,-,-,-,-,-,-,107.64,107.74,107.87,-,-,-,-,-,-,-,-,-,-,102.1,102.38,102.38,-,-,-,-,-,-,-,-,-,-,100.83,100.83,100.83,-,-,-,-,-,-,-,-,-,-
TANJUNG SELOR,110.79,110.79,110.79,-,-,-,-,-,-,-,-,-,-,104.09,104.09,104.09,-,-,-,-,-,-,-,-,-,-,102.99,102.99,102.99,-,-,-,-,-,-,-,-,-,-,157.36,157.36,157.36,-,-,-,-,-,-,-,-,-,-,101.33,101.33,101.33,-,-,-,-,-,-,-,-,-,-
KAB NUNUKAN,103.42,103.41,103.62,-,-,-,-,-,-,-,-,-,-,109.06,109.06,109.06,-,-,-,-,-,-,-,-,-,-,101.24,101.22,101.89,-,-,-,-,-,-,-,-,-,-,103.66,103.66,103.66,-,-,-,-,-,-,-,-,-,-,103.5,103.5,103.5,-,-,-,-,-,-,-,-,-,-
KOTA TARAKAN,101.43,101.43,101.45,-,-,-,-,-,-,-,-,-,-,101.77,101.77,101.77,-,-,-,-,-,-,-,-,-,-,106.05,106.09,106.27,-,-,-,-,-,-,-,-,-,-,100.33,100.33,100.33,-,-,-,-,-,-,-,-,-,-,100.51,100.51,100.51,-,-,-,-,-,-,-,-,-,-
KAB MINAHASA SELATAN,102.95,102.66,102.68,-,-,-,-,-,-,-,-,-,-,100.92,100.92,100.92,-,-,-,-,-,-,-,-,-,-,103.8,104,104.14,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,104.49,103.79,103.79,-,-,-,-,-,-,-,-,-,-
KAB MINAHASA UTARA,101.38,101.38,101.38,-,-,-,-,-,-,-,-,-,-,102.35,102.35,102.35,-,-,-,-,-,-,-,-,-,-,104.84,104.84,104.84,-,-,-,-,-,-,-,-,-,-,100.72,100.72,100.72,-,-,-,-,-,-,-,-,-,-,99.73,99.73,99.73,-,-,-,-,-,-,-,-,-,-
KOTA MANADO,101.05,101.19,101.24,-,-,-,-,-,-,-,-,-,-,100.85,100.85,100.95,-,-,-,-,-,-,-,-,-,-,103.25,104.21,104.22,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.58,100.58,100.58,-,-,-,-,-,-,-,-,-,-
KOTA KOTAMOBAGU,106.41,106.24,106.21,-,-,-,-,-,-,-,-,-,-,111.52,111.52,111.52,-,-,-,-,-,-,-,-,-,-,104.66,102.81,102.43,-,-,-,-,-,-,-,-,-,-,100.62,100.62,100.62,-,-,-,-,-,-,-,-,-,-,103.11,103.11,103.11,-,-,-,-,-,-,-,-,-,-
LUWUK,106.26,106.31,106.33,-,-,-,-,-,-,-,-,-,-,117.03,117.03,117.03,-,-,-,-,-,-,-,-,-,-,101.14,101.58,101.7,-,-,-,-,-,-,-,-,-,-,107.86,107.86,107.86,-,-,-,-,-,-,-,-,-,-,99.77,99.78,99.79,-,-,-,-,-,-,-,-,-,-
KAB MOROWALI,103.29,103.76,104.24,-,-,-,-,-,-,-,-,-,-,113.04,113.04,113.04,-,-,-,-,-,-,-,-,-,-,104.42,104.42,104.41,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,98.51,99.49,100.5,-,-,-,-,-,-,-,-,-,-
KAB TOLI TOLI,101.42,101.49,101.4,-,-,-,-,-,-,-,-,-,-,108.34,108.34,108.34,-,-,-,-,-,-,-,-,-,-,99.27,99.54,99.61,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,101.97,101.97,101.78,-,-,-,-,-,-,-,-,-,-
KOTA PALU,104.57,104.57,104.62,-,-,-,-,-,-,-,-,-,-,106.84,106.84,106.93,-,-,-,-,-,-,-,-,-,-,104.93,104.92,104.94,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,101.58,101.58,101.58,-,-,-,-,-,-,-,-,-,-
BULUKUMBA,101.26,101.28,101.28,-,-,-,-,-,-,-,-,-,-,104.07,104.07,104.07,-,-,-,-,-,-,-,-,-,-,105.06,104.81,104.84,-,-,-,-,-,-,-,-,-,-,116.05,122.17,122.17,-,-,-,-,-,-,-,-,-,-,98.62,98.62,98.62,-,-,-,-,-,-,-,-,-,-
WATAMPONE,102.55,102.8,102.73,-,-,-,-,-,-,-,-,-,-,102.6,102.6,102.6,-,-,-,-,-,-,-,-,-,-,105.99,106.61,106.32,-,-,-,-,-,-,-,-,-,-,102.29,102.29,102.29,-,-,-,-,-,-,-,-,-,-,101.93,102.28,102.19,-,-,-,-,-,-,-,-,-,-
KAB WAJO,104.44,104.44,104.44,-,-,-,-,-,-,-,-,-,-,109.18,109.18,109.18,-,-,-,-,-,-,-,-,-,-,118.85,118.85,118.87,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,98.78,98.78,98.78,-,-,-,-,-,-,-,-,-,-
KAB SIDENRENG RAPPANG,100.48,100.65,100.76,-,-,-,-,-,-,-,-,-,-,101.87,101.87,101.87,-,-,-,-,-,-,-,-,-,-,106.61,107.49,107.49,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,98.18,98.25,98.45,-,-,-,-,-,-,-,-,-,-
KAB LUWU TIMUR,100.7,101.73,101.62,-,-,-,-,-,-,-,-,-,-,103.47,103.68,103.68,-,-,-,-,-,-,-,-,-,-,105.54,107.12,106.66,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,96.38,97.74,97.74,-,-,-,-,-,-,-,-,-,-
KOTA MAKASSAR,102.84,102.91,102.92,-,-,-,-,-,-,-,-,-,-,105.47,105.63,105.63,-,-,-,-,-,-,-,-,-,-,107.48,107.56,107.67,-,-,-,-,-,-,-,-,-,-,100.69,100.69,100.69,-,-,-,-,-,-,-,-,-,-,100.19,100.19,100.19,-,-,-,-,-,-,-,-,-,-
KOTA PARE PARE,104.36,104.3,104.3,-,-,-,-,-,-,-,-,-,-,103.25,103.25,103.25,-,-,-,-,-,-,-,-,-,-,115.7,114.96,115.03,-,-,-,-,-,-,-,-,-,-,110.94,110.94,110.94,-,-,-,-,-,-,-,-,-,-,100.74,100.74,100.74,-,-,-,-,-,-,-,-,-,-
KOTA PALOPO,101.42,101.51,101.51,-,-,-,-,-,-,-,-,-,-,103.79,104.05,104.05,-,-,-,-,-,-,-,-,-,-,103.37,103.55,103.56,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.07,100.07,100.07,-,-,-,-,-,-,-,-,-,-
KAB KONAWE,102.39,103.29,103.1,-,-,-,-,-,-,-,-,-,-,101.39,101.39,101.39,-,-,-,-,-,-,-,-,-,-,105.16,107.95,107.34,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,101.04,101.04,101.04,-,-,-,-,-,-,-,-,-,-
KAB KOLAKA,104.58,104.62,106.97,-,-,-,-,-,-,-,-,-,-,102.11,102.89,102.89,-,-,-,-,-,-,-,-,-,-,101.82,101.82,101.51,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,106.07,106.07,109.68,-,-,-,-,-,-,-,-,-,-
KOTA KENDARI,102.77,102.8,104.54,-,-,-,-,-,-,-,-,-,-,103.47,103.47,103.47,-,-,-,-,-,-,-,-,-,-,104.61,104.75,104.8,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,102.25,102.25,105.45,-,-,-,-,-,-,-,-,-,-
KOTA BAU BAU,104.18,104.18,104.83,-,-,-,-,-,-,-,-,-,-,106.19,106.19,106.72,-,-,-,-,-,-,-,-,-,-,100.86,100.83,102.93,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,105.93,105.93,105.93,-,-,-,-,-,-,-,-,-,-
KAB GORONTALO,104.47,104.57,106.53,-,-,-,-,-,-,-,-,-,-,100.21,100.21,100.21,-,-,-,-,-,-,-,-,-,-,103.46,103.89,104.84,-,-,-,-,-,-,-,-,-,-,100,100,159.08,-,-,-,-,-,-,-,-,-,-,105.23,105.23,105.23,-,-,-,-,-,-,-,-,-,-
KOTA GORONTALO,101.88,101.89,101.88,-,-,-,-,-,-,-,-,-,-,104.52,104.57,104.57,-,-,-,-,-,-,-,-,-,-,100.69,100.69,100.67,-,-,-,-,-,-,-,-,-,-,107.61,107.61,107.61,-,-,-,-,-,-,-,-,-,-,100.39,100.39,100.39,-,-,-,-,-,-,-,-,-,-
KAB MAJENE,103.89,104.04,104.15,-,-,-,-,-,-,-,-,-,-,107.4,107.4,107.4,-,-,-,-,-,-,-,-,-,-,106.82,107.53,107.91,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.54,100.54,100.63,-,-,-,-,-,-,-,-,-,-
MAMUJU,103.39,103.55,103.67,-,-,-,-,-,-,-,-,-,-,108.06,108.06,108.06,-,-,-,-,-,-,-,-,-,-,97.19,97.27,97.96,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.77,101.22,101.22,-,-,-,-,-,-,-,-,-,-
KAB MALUKU TENGAH,99.88,100.01,100.21,-,-,-,-,-,-,-,-,-,-,100.03,100.03,100.03,-,-,-,-,-,-,-,-,-,-,103.35,103.4,103.45,-,-,-,-,-,-,-,-,-,-,104.31,104.31,104.31,-,-,-,-,-,-,-,-,-,-,97.15,97.36,97.74,-,-,-,-,-,-,-,-,-,-
KOTA AMBON,103.12,103.39,103.4,-,-,-,-,-,-,-,-,-,-,103.21,103.21,103.21,-,-,-,-,-,-,-,-,-,-,105.92,108.06,108.08,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,103.07,103.07,103.07,-,-,-,-,-,-,-,-,-,-
KOTA TUAL,110.07,110.09,110.08,-,-,-,-,-,-,-,-,-,-,114.39,114.39,114.39,-,-,-,-,-,-,-,-,-,-,100.38,100.47,100.41,-,-,-,-,-,-,-,-,-,-,138.09,138.09,138.09,-,-,-,-,-,-,-,-,-,-,105.32,105.32,105.32,-,-,-,-,-,-,-,-,-,-
KAB HALMAHERA TENGAH,102.09,102.1,102.1,-,-,-,-,-,-,-,-,-,-,103.04,103.04,103.04,-,-,-,-,-,-,-,-,-,-,100.49,100.49,100.49,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,103.06,103.07,103.07,-,-,-,-,-,-,-,-,-,-
KOTA TERNATE,108.87,108.87,108.56,-,-,-,-,-,-,-,-,-,-,104.95,104.95,104.95,-,-,-,-,-,-,-,-,-,-,101.11,101.11,101.11,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,120.03,120.03,119.09,-,-,-,-,-,-,-,-,-,-
MANOKWARI,103.41,103.49,103.54,-,-,-,-,-,-,-,-,-,-,103.46,103.46,103.46,-,-,-,-,-,-,-,-,-,-,102.75,103.36,103.81,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,103.94,103.91,103.87,-,-,-,-,-,-,-,-,-,-
KAB SORONG,101.73,101.73,101.7,-,-,-,-,-,-,-,-,-,-,102.83,102.83,102.83,-,-,-,-,-,-,-,-,-,-,108.83,108.83,108.87,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,100.27,100.27,100.22,-,-,-,-,-,-,-,-,-,-
KAB SORONG SELATAN,106.69,106.7,106.67,-,-,-,-,-,-,-,-,-,-,100.77,100.77,100.77,-,-,-,-,-,-,-,-,-,-,103.83,104.35,102.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.57,110.57,110.57,-,-,-,-,-,-,-,-,-,-
KOTA SORONG,102.91,103.03,103.02,-,-,-,-,-,-,-,-,-,-,107.37,107.62,107.84,-,-,-,-,-,-,-,-,-,-,102.86,102.98,102.57,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,98.2,98.2,98.2,-,-,-,-,-,-,-,-,-,-
KOTA JAYAPURA,100.46,100.46,100.46,-,-,-,-,-,-,-,-,-,-,102.06,102.06,102.06,-,-,-,-,-,-,-,-,-,-,105.78,105.78,105.79,-,-,-,-,-,-,-,-,-,-,100.35,100.35,100.35,-,-,-,-,-,-,-,-,-,-,98,98,98,-,-,-,-,-,-,-,-,-,-
MERAUKE,103.04,103.15,103.19,-,-,-,-,-,-,-,-,-,-,101.89,101.89,101.89,-,-,-,-,-,-,-,-,-,-,121.81,122.97,123.35,-,-,-,-,-,-,-,-,-,-,102.79,102.79,102.79,-,-,-,-,-,-,-,-,-,-,99.61,99.61,99.61,-,-,-,-,-,-,-,-,-,-
TIMIKA,105.58,105.58,105.58,-,-,-,-,-,-,-,-,-,-,101.35,101.35,101.35,-,-,-,-,-,-,-,-,-,-,120.53,120.53,120.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108.39,108.39,108.39,-,-,-,-,-,-,-,-,-,-
KAB NABIRE,107.37,107.69,107.69,-,-,-,-,-,-,-,-,-,-,103.58,103.8,103.8,-,-,-,-,-,-,-,-,-,-,110.46,112.23,112.23,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,109.49,109.49,109.49,-,-,-,-,-,-,-,-,-,-
