150 Kabupaten/Kota Inflasi (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2022=100) Menurut Kelompok dan Sub Kelompok 03 Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAB DELI SERDANG,89.72,84.77,93.76,101.3,101.35,102.01,102.06,102.08,102.08,102.08,102.08,102.08,-,101.5,101.5,101.5,101.5,101.63,103.18,103.31,103.31,103.31,103.31,103.31,103.31,-,105.44,105.21,105.25,105.35,105.41,105.41,105.41,105.66,105.79,105.79,105.78,105.78,-,104.97,104.97,104.97,104.97,104.97,104.97,104.97,104.97,104.97,104.97,104.97,104.97,-,74.28,63.31,83.28,100,100,100,100,100,100,100,100,100,-
KOTA SIBOLGA,95.58,91.63,96.47,102.17,102.17,102.21,102.21,102.21,102.65,102.65,102.65,103.81,-,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,103.06,103.06,103.06,103.06,-,102.36,102.36,102.36,102.36,102.36,102.91,102.91,102.91,102.91,102.91,102.91,102.91,-,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,-,81.04,68.85,83.77,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,104.92,-
KOTA PEMATANGSIANTAR,97.7,92.03,97.52,104.88,105.13,105.13,105.13,105.71,105.7,105.82,105.85,105.85,-,112.41,112.41,113.21,113.21,113.9,113.9,113.9,115.46,115.46,115.74,115.74,115.74,-,105.91,105.18,105.35,105.32,105.26,105.26,105.24,105.45,105.29,105.39,105.91,105.94,-,100,100,100,100,100,100,100,100,100,100,100,100,-,82.15,68.27,81.08,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,-
KOTA MEDAN,96.53,92.88,97.12,102.21,102.21,102.21,102.26,102.27,102.27,102.31,102.31,102.31,-,102.88,102.88,102.88,102.88,102.88,102.88,102.99,102.99,102.99,103.07,103.07,103.07,-,102.54,102.54,104.84,104.84,104.84,104.88,104.7,104.93,104.98,104.98,104.98,104.94,-,100,100,100,100,100,100,100,100,100,100,100,100,-,82.65,70.06,84.33,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,-
KOTA PADANGSIDIMPUAN,93.69,89.61,96.09,103.84,103.79,103.78,104.42,103.59,103.31,110.36,110.49,110.71,-,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,-,102.83,104.32,103.81,104.07,104.06,104,104.16,104.21,104.47,104.53,104.87,104.87,-,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,190.38,190.38,190.38,-,81.9,71.66,87.26,105.56,105.45,105.45,106.91,104.9,104.16,104.14,104.32,104.82,-
KOTA GUNUNGSITOLI,91.03,87.81,97.71,103.58,103.58,103.56,103.94,105.12,105.74,105.8,105.39,104.99,-,103.93,103.93,103.93,104.11,104.11,104.11,104.93,109.11,111.18,111.18,111.18,111.18,-,107.45,107.45,107.45,107.16,106.97,106.75,107.69,107.36,107.36,107.58,107.61,107.61,-,100,100,100,100,100,100,100,100,100,100,100,100,-,76.39,69.59,90.47,102.82,102.88,102.9,102.9,102.9,102.91,102.98,102.1,101.25,-
KAB DHARMASRAYA,93.85,91.11,97.47,101.82,101.82,101.82,102.05,102.05,102.05,102.05,102.05,102.11,-,100.75,100.75,100.75,100.75,100.75,100.75,101.12,101.12,101.12,101.12,101.12,101.12,-,108.81,108.92,110.18,110.18,110.18,110.18,110.18,110.18,110.18,110.18,110.18,110.18,-,100,100,100,100,100,100,100,100,100,100,100,100,-,71.94,61.81,84.66,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.65,100.89,-
KAB PASAMAN BARAT,89.3,89.24,101.45,101.37,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,-,100.29,100.29,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,-,108.84,108.84,109.14,109.02,110.17,110.17,110.17,110.17,110.17,110.17,110.17,110.17,-,100,100,100,100,100,100,100,100,100,100,100,100,-,61.34,61.13,98.56,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,-
KOTA PADANG,96.92,95.22,101.05,105.46,105.46,105.68,105.68,105.68,105.68,105.96,106.09,106.09,-,106.19,106.84,106.84,106.84,106.84,107.19,107.19,107.19,107.19,107.66,107.87,107.87,-,100.54,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,-,107.5,118.83,118.83,118.83,118.83,118.83,118.83,118.83,118.83,118.83,118.83,118.83,-,70.27,58.66,82.07,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,-
KOTA BUKITTINGGI,96.1,92.85,96.89,101.65,101.65,101.66,101.66,101.96,102.79,102.78,102.77,102.83,-,102.49,102.49,102.49,102.79,102.79,102.79,102.79,103.31,104.76,104.76,104.76,104.76,-,100.76,100.7,100.7,100.7,100.7,100.79,100.8,100.8,100.8,100.7,100.59,100.8,-,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,-,74.61,60.24,78.13,98.33,98.33,98.33,98.33,98.09,97.39,97.38,97.38,97.56,-
TEMBILAHAN,85.5,85.19,99.4,100.17,100.26,100.3,100.28,100.2,100.23,100.23,100.23,100.24,-,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,-,101.3,101.48,101.37,101.85,102.07,102.06,102.14,102.05,102.2,102.17,102.22,102.26,-,100,100,100,100,100,100,100,100,100,100,100,100,-,67.78,67.02,97.94,99.42,99.52,99.62,99.53,99.4,99.4,99.4,99.4,99.4,-
KAB KAMPAR,92.95,90.38,98.02,102.71,103.49,103.52,103.5,103.5,103.48,103.48,103.47,103.47,-,100,100,100,100.79,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,-,110.36,110.26,110.26,110.26,110.26,110.39,110.27,110.27,110.21,110.21,110.15,110.15,-,100,100,100,100,100,100,100,100,100,100,100,100,-,76.84,70.44,89.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,-
KOTA PEKANBARU,92.03,88.56,97.28,102.79,102.79,102.8,102.92,102.92,102.92,102.92,103.1,103.12,-,104.07,104.07,104.07,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.51,104.55,-,100.14,100.31,100.42,100.42,100.42,100.47,100.63,100.59,100.62,100.62,100.8,100.8,-,100,100,95.94,95.94,95.94,95.94,106.05,106.05,106.05,106.05,106.05,106.05,-,74.03,65.02,87.66,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,-
KOTA DUMAI,90.36,87.16,97.33,102.52,102.53,102.53,102.53,102.53,102.59,102.58,102.59,102.7,-,103.33,103.33,103.83,103.83,103.83,103.83,103.83,103.83,104.26,104.85,104.85,105.12,-,100.38,100.21,100.05,100.05,100.17,100.17,100.17,100.17,100.09,100.5,100.58,100.63,-,114.23,114.23,114.23,114.23,114.23,114.23,114.23,114.23,114.23,114.23,114.23,114.23,-,71.14,63.59,87.43,99.8,99.8,99.8,99.8,99.8,99.58,98.93,98.93,98.93,-
KAB KERINCI,89.68,84.47,90.74,98.3,98.51,98.51,98.6,98.6,98.6,98.6,98.6,98.7,-,103.81,103.81,103.81,103.81,103.81,103.81,104.25,104.25,104.25,104.25,104.25,104.25,-,106.3,106.3,106.3,106.3,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.86,-,100,100,100,100,100,100,100,100,100,100,100,100,-,74.42,63.6,76.64,92.34,92.76,92.76,92.76,92.76,92.76,92.76,92.76,92.76,-
MUARA BUNGO,91.59,88.84,99.69,104.18,104.23,104.21,104.19,104.21,104.21,104.22,104.34,104.36,-,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,-,102.87,102.84,102.82,102.79,103.24,103.02,102.89,103.06,103.07,103.14,104.14,104.3,-,100,100,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,-,77.04,70.69,90.39,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,-
KOTA JAMBI,94.12,88.66,95.45,103.33,103.34,103.4,103.39,103.39,103.43,104.23,104.21,104.23,-,103.11,103.11,103.11,103.11,103.11,103.2,103.2,103.2,103.2,105.52,105.52,105.52,-,99.46,99.8,99.83,99.73,99.8,99.98,99.92,99.92,99.61,99.51,99.34,99.55,-,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,-,80.24,66.86,83.38,102.61,102.61,102.61,102.61,102.61,102.8,102.8,102.8,102.8,-
KAB OGAN KOMERING ILIR,96.57,91.19,101.65,112.65,112.65,112.64,112.58,112.82,112.7,112.52,112.58,112.58,-,101.85,101.85,101.85,101.85,101.85,101.85,101.89,101.89,101.89,101.89,101.89,101.89,-,109.12,109.12,108.75,108.75,108.75,108.47,108.47,108.47,108.47,108.24,108.24,108.24,-,100,100,100,100,100,100,100,100,100,100,100,100,-,90.91,82.68,98.84,115.68,115.68,115.77,115.68,116.05,115.86,115.68,115.77,115.77,-
KAB MUARA ENIM,88.28,82.32,88.84,98.09,98.76,98.94,98.91,98.9,98.9,98.9,99,99.41,-,100.98,100.98,100.98,100.98,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,-,104.48,106.48,106.48,106.35,106.35,106.16,106.01,106,106,106,106,106.21,-,100,100,100,100,100,100,100,100,100,100,100,100,-,76.65,65.01,76.91,93.88,95.02,95.41,95.41,95.41,95.41,95.41,95.59,96.26,-
KOTA PALEMBANG,94.4,91.62,98.26,103.12,103.02,102.96,103.01,103.12,103.12,103.12,103.12,103.14,-,100.97,100.97,100.97,100.97,100.97,100.97,101.12,101.4,101.4,101.4,101.4,101.4,-,100.78,101.06,101.07,101.17,101.22,101.22,101.22,101.62,101.62,101.61,101.6,101.87,-,114.95,114.95,114.95,114.95,114.95,114.95,114.95,114.95,114.95,114.95,114.95,114.95,-,79.63,72.49,89.42,101.8,101.53,101.38,101.36,101.29,101.29,101.29,101.29,101.29,-
KOTA LUBUK LINGGAU,93.65,89.83,96.72,103.79,103.79,103.79,103.89,103.89,103.89,103.89,103.81,103.89,-,101.34,101.34,101.34,102.15,102.15,102.15,102.46,102.46,102.46,102.46,102.46,102.46,-,104.49,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.24,-,100,100,100,100,100,100,100,100,100,100,100,100,-,79.05,68.65,86.64,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.25,104.33,-
KAB MUKO MUKO,94.58,91.96,98.25,102.42,102.41,102.41,102.41,102.52,103.58,103.58,103.73,103.73,-,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.92,103.62,103.62,103.87,103.87,-,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73.97,64.28,87.6,103.05,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,-
KOTA BENGKULU,90.77,86.83,96.02,102.41,102.25,102.29,102.32,102.35,102.47,102.37,102.46,102.47,-,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,-,105.01,105.03,105.03,104.84,105.03,105.6,105.99,106.28,105.89,106.03,106.08,106.15,-,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,-,75.23,66.15,87.33,102.12,101.71,101.71,101.71,101.71,102.05,101.81,102.02,102.02,-
KAB LAMPUNG TIMUR,85.88,79.7,91.8,101.43,101.45,101.45,101.45,101.32,101.32,101.47,101.55,102.18,-,100.51,100.51,100.51,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,-,106.21,106.21,106.21,106.21,106.21,106.21,106.21,105.77,105.77,106.29,106.31,108.52,-,100,100,100,100,100,100,100,100,100,100,100,100,-,74.36,64.47,83.84,99.24,99.27,99.27,99.27,99.27,99.27,99.27,99.38,99.32,-
KAB MESUJI,86.45,85.59,101.78,103.04,103,103.1,103.09,103.09,103.2,103.2,103.22,103.36,-,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,-,97.58,97.1,98.6,98.56,98.44,98.69,98.68,98.68,98.93,98.93,98.99,99.33,-,100,100,100,100,100,100,100,100,100,100,100,100,-,74.2,72.87,104.35,106.94,106.94,106.94,106.94,106.94,106.94,106.94,106.94,106.94,-
KOTA BANDAR LAMPUNG,93.03,88.94,97.68,104.76,104.96,105.13,105.26,105.25,105.64,105.65,105.66,105.66,-,105.02,105.02,105.02,105.45,105.9,106.19,106.44,106.44,107.3,107.3,107.3,107.3,-,107.53,107.8,107.91,108.16,107.99,108.35,108.48,108.47,108.76,108.8,108.86,108.86,-,114.59,114.59,114.59,114.59,114.59,114.59,114.59,114.59,114.59,114.59,114.59,114.59,-,73.67,63.51,84.96,101.87,101.98,101.98,101.98,101.98,101.98,101.98,101.98,101.98,-
KOTA METRO,85.25,80.2,93.36,102.21,102.16,102.16,102.18,102.18,102.23,102.25,102.27,102.33,-,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,-,106.21,106.23,106.27,106.08,105.73,105.73,105.89,105.89,106.22,106.39,106.49,106.93,-,100,100,100,100,100,100,100,100,100,100,100,100,-,74.9,66.94,87.64,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,-
TANJUNG PANDAN,83.76,82.48,99.32,99.35,99.35,99.35,99.34,99.46,99.47,99.47,99.47,99.6,-,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.44,100.44,100.44,100.44,100.44,-,104.48,104.48,104.18,104.19,104.19,104.19,104.15,104.15,104.21,104.21,104.21,103.61,-,100,100,100,100,100,100,100,100,100,100,100,100,-,68.4,65.95,98.12,98.17,98.17,98.17,98.17,98.17,98.17,98.17,98.17,98.5,-
KAB BANGKA BARAT,83.38,83.37,101.92,102.11,102.13,102.14,102.23,102.23,102.23,102.23,102.25,102.25,-,101.95,101.95,101.95,102.57,102.57,102.57,102.87,102.87,102.87,102.87,102.87,102.87,-,103.3,103.33,103.38,103.15,103.29,103.4,103.4,103.4,103.4,103.41,103.51,103.51,-,100,100,100,100,100,100,100,100,100,100,100,100,-,66.31,66.29,101.64,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,-
KAB BELITUNG TIMUR,82.96,82.96,101.11,101.12,101.12,101.14,101.14,101.14,101.14,101.15,101.16,101.26,-,102.22,102.22,102.22,102.22,102.22,102.48,102.48,102.48,102.48,102.48,102.48,103.42,-,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,-,100,100,100,100,100,100,100,100,100,100,100,100,-,73.44,73.44,100.85,100.85,100.85,100.85,100.85,100.85,100.85,100.86,100.87,100.87,-
KOTA PANGKAL PINANG,87.54,87.64,101.81,101.82,101.82,101.8,101.8,102.04,102.04,102.07,102.12,102.21,-,101.23,101.42,101.42,101.42,101.42,101.42,101.42,101.84,101.84,101.94,102.05,102.05,-,99.87,100.07,100.1,100.1,100.1,99.92,99.93,100.33,100.33,100.19,100.21,100.96,-,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,-,66.81,66.79,102.17,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,-
KAB KARIMUN,83.12,80.04,94.87,100.3,100.3,100.28,100.29,100.27,100.27,100.27,100.27,100.34,-,101.77,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,-,103.58,103.58,103.38,103.89,103.89,103.67,103.81,103.66,103.66,103.66,103.66,104.17,-,100,100,100,100,100,100,100,100,100,100,100,100,-,66.32,60.23,88.33,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,-
KOTA BATAM,106.69,106.69,106.69,106.84,106.82,106.94,107.01,107.04,107.05,107.17,107.34,107.34,-,108.57,108.57,108.57,108.93,108.93,109.21,109.37,109.37,109.37,109.64,110.06,110.06,-,103.33,103.33,103.33,103.41,103.29,103.37,103.36,103.36,103.42,103.51,103.55,103.57,-,100,100,100,100,100,100,100,100,100,100,100,100,-,107.65,107.64,107.64,107.64,107.64,107.64,107.66,107.74,107.74,107.74,107.74,107.74,-
KOTA TANJUNG PINANG,87.52,83.29,95.19,101.97,102.12,102.12,102.12,102.15,102.16,102.16,102.18,102.19,-,102.9,102.9,102.9,102.9,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,-,104.15,104.43,104.58,104.72,104.94,104.94,104.94,105.17,105.25,105.3,105.47,105.54,-,100,100,100,100,100,100,100,100,100,100,100,100,-,70.29,61.24,86.51,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,-
KOTA JAKARTA,93.41,92.11,99.68,106.11,106.11,106.12,106.17,106.19,106.19,106.19,106.19,106.19,-,104.31,104.41,104.41,104.51,104.51,104.51,104.59,104.59,104.59,104.59,104.59,104.59,-,102.26,102.21,102.21,102.21,102.25,102.39,102.45,102.66,102.66,102.66,102.66,102.62,-,100.26,129.62,129.62,129.62,129.62,129.62,129.62,129.62,129.62,129.62,129.62,129.62,-,76.49,64.63,84.98,102.15,102.15,102.15,102.15,102.18,102.18,102.18,102.18,102.18,-
KAB BANDUNG,86.77,80.87,92.76,102.16,102.16,102.63,103.53,103.45,103.76,103.76,103.86,103.86,-,104.34,105.01,105.01,105.06,105.06,105.06,105.06,105.06,106.71,106.71,107.08,107.08,-,111.21,111.21,111.21,111.21,111.21,111.21,111.21,111.21,111.26,111.26,111.47,111.47,-,100,100,100,100,100,100,100,100,100,100,100,100,-,74.03,63.92,83.88,99.64,99.64,100.43,101.94,101.81,101.81,101.81,101.81,101.81,-
KAB MAJALENGKA,92.79,84.51,90.26,101.38,101.36,101.36,101.37,101.34,101.36,101.36,101.41,101.41,-,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,-,102.11,102.1,102.16,102.32,102.23,102.23,102.29,102.18,102.27,102.27,102.46,102.46,-,100,100,100,100,100,100,100,100,100,100,100,100,-,85.01,69.18,80.15,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,-
KAB SUBANG,91.93,85.56,94.83,104.48,104.59,104.59,104.59,104.59,104.59,104.63,104.73,104.78,-,109.03,109.53,110.03,110.03,110.03,110.03,110.03,110.03,110.03,110.03,110.03,110.03,-,105.3,105.42,105.42,105.42,106.07,106.07,106.07,106.1,106.1,106.34,106.97,107.3,-,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,-,76.16,63.71,81.18,99.62,99.62,99.62,99.62,99.62,99.62,99.62,99.62,99.62,-
KOTA BOGOR,98.63,94.9,99.46,104.73,104.8,105.2,105.43,105.43,105.43,105.43,105.44,105.75,-,102.3,102.3,102.3,102.3,102.43,103.23,103.62,103.62,103.62,103.62,103.62,104.28,-,106.73,106.56,106.79,106.47,106.5,106.48,106.55,106.7,106.7,106.7,106.81,106.86,-,114.72,114.72,114.72,114.72,114.72,114.72,114.93,114.93,114.93,114.93,114.93,114.93,-,84.84,73.12,87.44,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.03,-
KOTA SUKABUMI,90.65,85.66,93.82,102.06,102.06,102.06,102.08,102.07,102.07,102.07,102.6,102.6,-,103.32,104.1,104.1,104.89,104.89,104.89,104.89,104.89,104.89,104.89,106.23,106.23,-,103.24,103.24,103.24,103.48,103.48,103.51,103.7,103.65,103.67,103.68,103.67,103.67,-,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,-,76.3,64.81,82.5,99.66,99.66,99.66,99.66,99.66,99.66,99.66,99.66,99.66,-
KOTA BANDUNG,95.41,92.12,97.77,103.25,103.25,103.7,104.76,104.8,104.8,104.81,104.93,105.07,-,105.09,105.21,105.5,105.5,105.5,105.5,105.69,105.69,105.69,105.71,105.94,106.22,-,103.41,103.58,103.75,103.83,103.93,103.99,104.93,104.92,104.91,105.03,105.03,105.17,-,98.22,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.85,-,83.47,74.67,87.44,100.13,100.13,101.17,103.3,103.4,103.4,103.4,103.4,103.4,-
KOTA CIREBON,95.69,90.93,97.07,103.98,103.98,103.98,104.07,104.07,104.07,104.07,104.08,104.08,-,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,-,105.68,105.96,106.09,106.09,106.09,106.09,109.04,109.15,109.15,109.32,109.59,109.57,-,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,129.48,-,79.25,67.17,82.72,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,-
KOTA BEKASI,93.9,91.36,96.96,101.33,101.33,101.33,101.33,101.33,101.37,101.37,101.37,101.38,-,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.2,101.2,101.2,101.2,-,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.98,-,100.03,100.03,100.03,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,-,81.86,75.01,90.09,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,-
KOTA DEPOK,97.54,93.55,98.92,104.98,104.98,104.99,104.99,105,104.99,104.99,105,105.01,-,106.33,106.33,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,-,108.57,108.57,108.49,108.43,108.4,108.55,108.55,108.66,108.58,108.62,108.68,108.87,-,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,-,81.11,69.51,84.69,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,-
KOTA TASIKMALAYA,93.96,89.9,96.64,103.05,103.04,103.08,103.08,103.14,103.2,103.22,103.29,103.29,-,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,-,101.9,102.41,102.42,102.98,102.83,103.15,103.17,103.63,104.02,104.21,105.41,105.4,-,129.28,129.28,129.47,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,130.5,-,80.65,71.16,86.63,101.06,101.08,101.08,101.08,101.08,101.08,101.08,100.87,100.87,-
