150 Kabupaten/Kota Inflasi (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2022=100) Menurut Kelompok dan Sub Kelompok 01 Makanan, Minuman dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Makanan, Minuman dan Tembakau",,,,,,,,,,,,,Makanan,,,,,,,,,,,,,Minuman yang Tidak Beralkohol,,,,,,,,,,,,,Minuman Beralkohol,,,,,,,,,,,,,Rokok dan Tembakau,,,,,,,,,,,,
,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,
,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan
KOTA BATAM,113.34,112.47,112.46,112.9,111.08,110.58,110.94,111.6,113.59,113.57,113.1,116.36,-,112.33,111.24,111.16,111.6,109.24,108.6,108.9,109.61,111.89,111.8,111.24,115.04,-,109.72,109.77,109.88,109.91,110.44,110.44,110.72,110.72,110.8,110.79,110.79,110.97,-,102.33,103.69,103.69,104.14,104.14,104.14,103.07,103.07,103.07,103.07,104.74,104.74,-,126.5,126.96,127.49,128.28,129.79,130.16,131.29,131.98,132.74,133.39,133.4,134.12,-
KOTA TANJUNG PINANG,110.87,110.38,109.61,109.41,107.9,107.7,108.31,109.49,110.81,110.67,110.47,114.65,-,109.65,108.97,108.06,107.8,105.97,105.66,106.28,107.52,108.89,108.7,108.43,113.4,-,106.77,107.32,107.33,107.33,107.35,107.35,107.39,107.38,107.47,107.47,107.48,107.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.56,123.9,123.9,124.04,124.29,124.8,125.63,127.13,128.78,129.01,129.23,129.23,-
KOTA JAKARTA,111.63,110.9,112.78,112.96,111.38,111.87,112.27,111.5,111.86,112.23,112.46,113.66,-,111.64,110.69,113.04,113.26,111.26,111.85,112.31,111.27,111.68,112.13,112.41,113.9,-,107.59,107.73,107.82,107.8,107.92,108.06,108.33,108.36,108.35,108.32,108.35,108.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.86,115.86,115.86,115.91,115.99,116.02,116.08,116.67,117.01,117.13,117.17,117.17,-
KAB BANDUNG,110.81,110.63,111.92,111.55,110.39,110.84,111.37,110.83,111.21,112.05,111.96,112.96,-,110.16,109.83,111.4,110.82,109.22,109.83,110.46,109.73,110.14,111.24,111.12,112.41,-,114.58,115.54,115.93,116.94,117.65,117.3,117.93,117.93,118.42,118.18,118.18,118.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112.26,112.26,112.57,112.57,112.71,112.71,112.71,112.85,113.04,113.04,113.04,113.04,-
KAB MAJALENGKA,113.04,112.28,113.12,113,112.6,113.1,114.23,114.07,114.34,114.59,115.12,115.47,-,113.25,112.08,113.24,112.93,112.36,112.97,114.48,114.19,114.41,114.72,115.4,115.73,-,115.31,115.45,115.35,115.94,115.62,115.78,115.8,115.74,115.84,115.84,115.46,115.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.15,111.58,111.58,111.92,112.11,112.34,112.52,112.77,113.36,113.45,113.88,114.4,-
KAB SUBANG,111.08,111.04,112.56,111.66,111.14,111.85,112.22,111.55,111.57,112.24,112.3,113.77,-,111.85,111.5,113.16,111.93,111.05,112.07,112.58,111.68,111.66,112.43,112.49,114.37,-,105.56,106.98,109.61,109.61,109.36,108.93,108.94,108.94,108.72,108.75,108.98,109.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.28,111.69,111.78,111.78,112.79,112.79,112.79,112.79,113.13,113.75,113.75,113.75,-
KOTA BOGOR,113.76,112.93,114.59,113.95,112.44,113.6,114.17,113.45,113.44,114.37,114.42,115.45,-,113.55,112.33,114.35,113.5,111.54,112.9,113.61,112.67,112.85,113.76,113.82,114.9,-,106.16,107.22,107.37,107.37,107.94,107.89,107.89,107.94,105.65,104.94,104.94,105.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.07,120.79,120.83,121.25,121.54,122.07,122.07,122.35,122.59,124.65,124.65,125.54,-
KOTA SUKABUMI,114.15,114.48,115.83,115.39,115,116.1,116.42,116.04,115.96,116.28,116.14,116.98,-,112.64,112.18,113.86,113.2,112.57,113.66,113.95,113.34,113.21,113.62,113.41,114.51,-,119.1,119.23,119.83,120.34,120.22,121.93,121.08,121.43,121.44,121.44,121.01,121.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.04,123.28,123.4,123.56,124.23,125.08,126.11,126.53,126.61,126.69,127.01,127.01,-
KOTA BANDUNG,113.52,113.11,114.27,113.02,111.62,112.32,112.76,112.35,112.84,113.64,114.08,115.59,-,111.87,111.25,112.86,111.33,109.41,110.35,110.95,110.16,110.75,111.76,112.21,114.27,-,108.41,108.77,108.73,106.64,106.34,106.58,106.24,106.52,106.49,106.48,106.85,106.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.17,121.2,121.2,121.26,121.27,121.31,121.46,122.14,122.43,122.84,123.24,123.34,-
KOTA CIREBON,108.43,108.12,110.46,108.58,107.97,109.19,110.62,109.47,109.95,110.74,111.15,112.12,-,106.45,105.99,108.79,106.5,105.75,107.18,108.84,107.31,107.64,108.6,109.1,110.26,-,106.66,107.11,107.06,107.13,107.28,107.53,107.54,108.21,109.36,109.36,109.36,109.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.41,123.72,124.05,124.05,124.05,124.31,124.78,125.43,126.65,126.65,126.65,126.65,-
KOTA BEKASI,114.7,114.04,115.5,115.63,113.72,114.91,115.27,114.18,114.38,115.4,115.9,117.04,-,114.14,113.2,114.96,115.11,112.68,114.16,114.61,113.24,113.46,114.39,114.84,116.13,-,109.9,111.02,111.6,111.62,112.07,112.07,112.07,112.07,112.33,113.52,114.46,115.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.33,122.35,122.35,122.35,122.35,122.41,122.41,122.47,122.48,123.94,124.49,124.54,-
KOTA DEPOK,111.11,110.58,112.53,112.56,111.08,112.03,112.56,111.62,112.07,112.79,112.62,113.57,-,110.22,109.32,111.62,111.66,109.77,110.76,111.39,110.3,110.5,111.39,111.24,112.26,-,112.5,114,115.68,115.65,115.29,116.46,116.85,115.57,117.58,117.95,117.29,117.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.1,115.1,115.23,115.27,115.27,115.81,115.93,116.13,116.74,116.76,116.82,117.62,-
KOTA TASIKMALAYA,112.8,112.67,113.73,113.23,112.71,113.46,113.99,113.27,113.95,114.24,114.52,115.74,-,110.81,110.37,111.68,110.97,110.28,111.23,111.89,110.78,111.58,111.96,112.19,113.82,-,117.78,119.26,119.27,119.36,119.08,119.06,119.07,119.32,119.51,119.51,119.97,119.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.02,119.36,119.9,119.98,120.15,120.4,120.64,121.17,121.51,121.6,122.02,122.04,-
CILACAP,113.73,112.79,114.47,113.46,111.4,112.93,113.34,112.72,113.49,113.65,114,115.59,-,113.01,111.59,113.69,112.38,109.72,111.66,112.11,111.31,112.22,112.39,112.76,114.78,-,115.41,116.05,116.29,116.32,116.11,116.05,116.12,116.19,116.48,116.54,116.62,116.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116.63,117.37,117.55,117.57,117.7,117.93,118.31,118.32,118.57,118.75,119.1,119.12,-
PURWOKERTO,113.03,112.46,114.13,113.28,111.45,112.49,112.52,111.96,112.67,113.02,113.26,114.93,-,112.04,111.24,113.21,112.13,109.78,110.95,110.91,110.17,110.98,111.31,111.59,113.56,-,110.98,111.28,112.04,112.19,112.91,113.32,113.35,113.43,113.59,113.59,113.68,113.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.46,120.95,121.1,121.2,121.37,121.95,122.38,122.62,122.98,123.7,123.75,124.4,-
KAB WONOSOBO,116.94,116.18,118.3,118.53,115.84,116.74,116.87,116.06,116.19,117.05,117.64,119.1,-,117.96,116.78,119.39,119.68,116.24,117.37,117.32,116.03,116.01,117.04,117.79,119.58,-,123.34,126.05,125.98,125.98,125.78,125.78,126.01,126.01,126.02,125.32,124.9,125.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,109.98,110.28,110.6,110.61,110.92,110.96,111.88,113.22,114.15,114.61,114.73,114.91,-
KAB WONOGIRI,115.02,113.69,116.14,115.81,114.17,115.42,115.37,114.66,114.82,115.45,115.86,118.06,-,112.56,110.88,113.91,113.43,111.38,112.91,112.74,111.78,111.91,112.51,113.01,115.71,-,119.62,119.64,119.36,119.04,119.37,119.46,119.4,119.4,119.42,119.68,119.75,119.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.7,129.01,129.01,129.6,129.68,129.68,130.44,131.01,131.38,132.42,132.42,132.45,-
KAB REMBANG,117.54,116.67,117.94,118.83,116.89,117.2,118.09,117.08,117.38,118.46,118.8,119.47,-,116.87,115.61,117.07,118.13,115.68,115.88,116.98,115.7,116.04,117.27,117.68,118.48,-,123.13,124.88,125,125.2,125.23,125.28,125.27,125.59,125.79,126.2,126.11,126.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.23,119.52,120.19,120.42,120.51,121.53,121.6,121.6,121.73,122.23,122.36,122.52,-
KUDUS,113.95,113.62,115.51,115.44,113.45,113.97,114,113.19,113.42,114.37,114.97,116.6,-,113.2,112.55,114.82,114.72,112.24,112.89,112.9,111.77,111.88,112.95,113.66,115.65,-,110.45,111.14,111.32,111.33,111.87,111.77,111.87,111.86,112.18,112.18,112.25,112.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.06,122.31,122.59,122.59,122.63,122.63,122.76,123.72,124.79,125.43,125.5,125.51,-
KOTA SURAKARTA,115.17,114.47,116.2,115.28,113.29,114.1,114.15,113.4,114.38,115.5,116.14,117.92,-,114.78,113.86,115.85,114.8,112.41,113.35,113.39,112.4,113.5,114.79,115.5,117.61,-,112.33,112.56,113.29,112.51,112.32,112.61,112.18,112.41,112.49,112.7,113.1,113.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.94,121.56,121.75,121.79,121.97,122.06,122.58,123.26,123.85,124.1,124.35,124.63,-
KOTA SEMARANG,113.43,112.87,114.43,114.33,112.44,113.45,113.51,112.73,113.15,113.72,114.43,115.71,-,112.8,112,113.67,113.45,111.12,112.3,112.33,111.37,111.83,112.47,113.3,114.8,-,111.41,112.05,112.41,113.3,113.38,113.42,113.56,113.3,113.31,113.23,113.43,113.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.81,121.24,122.97,123.01,123.24,123.57,123.9,124.21,124.6,125.2,125.29,125.6,-
KOTA TEGAL,115.93,115.55,117.43,116.64,115.01,115.16,115.93,115.6,116.33,117.09,117.35,118.56,-,114.01,113.38,115.8,114.67,112.45,112.62,113.33,112.85,113.6,114.36,114.6,116.17,-,120.86,122.13,122.52,122.53,122.64,122.62,122.91,122.77,122.63,122.63,122.79,122.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.59,122.68,122.68,123.14,123.46,123.61,124.83,125.12,126.09,127.2,127.59,127.64,-
KAB GUNUNGKIDUL,111.72,112.27,112.76,112.71,112.06,112.68,112.32,111.24,111.4,112.03,112.92,114.9,-,112.56,112.37,112.93,112.8,111.98,112.75,112.32,110.96,111.16,111.94,113.03,115.51,-,116.2,117,117.59,117.58,117.6,117.56,117.56,117.56,117.54,117.54,117.75,117.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.38,108.65,108.65,109.11,109.11,109.11,109.11,109.14,109.14,109.16,109.17,109.17,-
KOTA YOGYAKARTA,114.26,113.39,114.9,114.91,113.64,114.47,114.51,113.59,113.96,114.51,115.34,117.07,-,113.16,112.01,113.78,113.72,112.13,113.09,113.12,111.99,112.39,113,113.93,115.98,-,113.55,114.42,114.96,115.61,115.77,115.8,115.77,115.62,115.44,115.48,115.74,115.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124.3,124.44,124.46,124.55,124.94,125.33,125.49,125.77,126.33,126.67,127.13,127.6,-
KAB TULUNGAGUNG,114.19,114.26,116.63,114.98,114.17,115.17,115.22,114.36,114.86,114.85,115.23,116.56,-,114.97,114.8,117.48,115.35,114.32,115.5,115.56,114.4,114.98,114.96,115.43,117.05,-,104.82,105.82,106.74,107.55,107.98,108.24,108.29,108.29,108.29,108.29,108.29,108.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116.43,117.67,118.79,118.88,118.9,118.91,118.91,119.92,120.12,120.19,120.28,120.28,-
JEMBER,114.54,113.48,114.84,112.68,111.15,112.74,113.79,113.57,113.96,113.85,113.77,116.38,-,114.9,113.61,115.23,112.41,110.43,112.26,113.51,113.22,113.63,113.33,113.22,116.34,-,108.09,108.21,108.36,108.4,108.69,108.8,108.78,108.73,108.78,108.78,108.86,109.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.76,115.86,115.86,117.62,118.54,119.14,119.33,119.48,119.92,121.34,121.4,121.44,-
BANYUWANGI,111.87,111.52,113.37,112.13,109.9,111.86,112.92,112.26,112.02,111.86,112.05,113.97,-,112.11,111.67,113.97,112.11,109.28,111.73,113.04,112.22,111.89,111.69,111.92,114.31,-,108.09,108.16,108.2,109.05,109.07,109.1,109.19,109.2,109.21,109.22,109.31,109.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.91,111.91,111.91,113.28,113.55,113.55,113.55,113.56,113.69,113.71,113.71,113.71,-
KAB BOJONEGORO,114.55,113.94,115.41,114.84,113.5,115.13,115.35,114.4,115.27,115.82,116.27,118.2,-,114.42,113.48,115.09,114.35,112.67,114.55,114.83,113.61,114.34,115,115.56,117.84,-,111.83,112.88,114.56,114.83,114.99,115.13,115.03,115.4,115.47,115.54,115.53,115.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118.85,119.19,119.19,119.19,119.19,120.34,120.34,120.34,123.45,123.45,123.45,124.43,-
KAB GRESIK,110.3,108.97,111.17,109.83,108.01,109.45,109.43,108.69,108.69,109.13,109.65,111.81,-,110.06,108.34,111.01,109.35,107.08,108.8,108.81,107.81,107.76,108.31,108.94,111.36,-,105.3,105.77,105.8,105.81,105.83,105.79,105.5,105.8,105.7,105.69,105.69,106.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.86,122.23,122.33,122.68,123.17,123.79,123.88,124.41,125.25,125.25,125.25,126.14,-
SUMENEP,115.09,114.72,116.67,115.54,113.05,114.63,115.93,115.43,115.91,116.11,116.38,118,-,114.75,114.25,116.79,115.25,111.96,113.96,115.42,114.68,115.19,115.45,115.65,117.76,-,108.66,108.66,108.79,108.79,108.85,109.45,110.8,110.8,110.8,110.8,110.8,110.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.37,119.46,119.48,119.72,119.94,119.94,120.53,120.9,121.44,121.44,122.15,122.21,-
KOTA KEDIRI,111.98,111.28,112.97,111.49,110.16,111.91,111.85,110.69,111.34,111.86,112.48,114.42,-,112.46,111.58,113.67,111.78,110.12,112.28,112.19,110.7,111.4,111.99,112.77,115.18,-,105.98,106,106.21,106.63,106.53,106.73,106.82,107.05,107.05,107.21,107.13,107.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112.43,112.48,112.48,112.5,112.57,112.58,112.58,112.8,113.48,113.72,113.77,113.78,-
KOTA MALANG,112.92,112.31,113.76,112.8,111.88,113.04,112.89,112.3,113.04,113.36,113.72,115.14,-,112.22,111.43,112.96,111.7,110.51,111.88,111.66,110.96,111.67,112.02,112.4,114.11,-,110.85,111.07,111.4,112.48,112.92,113.04,113.24,113.09,113.09,113.14,113.24,113.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.85,121.19,122.88,122.96,123.26,123.46,123.63,123.74,125.28,125.58,125.92,125.92,-
KOTA PROBOLINGGO,111.36,111.15,112.85,111.31,109.92,111.09,111.59,110.85,111.31,111.31,111.14,112.71,-,109.38,109.04,111.08,109.15,107.43,108.83,109.38,108.52,108.95,108.79,108.56,110.49,-,125.43,124.53,124.98,125.01,125.16,125.16,124.92,124.39,124.36,124.36,124.29,124.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.64,118.59,118.67,118.93,118.93,119.23,119.69,119.69,120.53,121.52,121.69,121.74,-
KOTA MADIUN,113.49,112.87,114.73,113.61,111.74,113.09,113.67,112.74,112.58,113.35,113.77,116.64,-,111.8,110.91,113.01,111.67,109.36,110.9,111.47,110.3,110.06,110.98,111.48,114.88,-,109.54,110.06,110.56,110.17,110.34,110.8,111.28,111.27,111.18,111.19,110.95,111.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132.56,133.4,134.33,134.48,134.73,135.13,135.89,136.29,136.82,136.97,137.32,137.65,-
KOTA SURABAYA,112.99,112.69,114.81,113.57,112.06,113.24,113.77,113.08,113.69,113.98,114.4,116.64,-,112.66,112.22,114.71,113.15,111.22,112.57,113.09,112.22,112.86,113.19,113.67,116.4,-,110.69,111,111.92,111.96,112.11,112.1,112.43,112.49,112.37,112.46,112.66,112.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.85,118.26,118.34,118.54,119.04,119.95,120.67,120.91,121.85,122.02,122.14,122.32,-
KAB PANDEGLANG,106.98,105.96,108.46,109.27,108.45,108.84,109,107.38,107.76,108.37,108.86,111.17,-,105.77,104.47,107.05,107.96,106.65,106.98,107.18,105.19,105.54,106.11,106.7,109.48,-,117.34,117.34,119.13,119.13,123,123.66,123.66,123.66,123.66,125.38,125.38,125.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.05,110.54,112.84,113.34,113.49,114.24,114.24,114.32,115.12,115.47,115.47,115.67,-
KAB LEBAK,111.75,110.99,112.97,112.41,110.94,111.65,112.57,111.03,112.26,112.78,112.7,114.77,-,111.23,110.21,112.62,111.93,109.74,110.78,111.9,109.66,111.12,111.7,111.66,114.17,-,114.62,115.21,114.89,114.26,116.98,115.14,115.3,118.27,115.66,116.38,114.55,114.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113.46,113.55,114.14,114.55,115.24,115.35,115.45,115.75,117.89,117.93,118.73,119.16,-
KOTA TANGERANG,110.66,110.47,111.51,112.47,110.27,110.93,111.28,110.3,110.62,111.26,112.41,113.99,-,108.72,108.32,109.6,110.73,107.89,108.77,109.28,108.1,107.92,108.58,110.1,111.63,-,116.04,117.62,117.26,117.8,118.16,117.7,116.55,115.82,118.16,118.22,117.33,121.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.96,120.96,121.35,121.35,121.85,121.85,122.11,122.45,124.9,125.87,125.87,125.87,-
KOTA CILEGON,111.31,110.6,111.84,112.08,109.95,110.49,111.36,110.64,111.03,111.52,112.21,113.75,-,109.43,108.44,109.97,109.99,107.2,107.77,108.72,107.8,108.04,108.68,109.39,111.34,-,112.97,113.7,113.7,115.25,115.56,116.52,116.5,116.5,116.5,116.5,116.5,116.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.52,121.52,121.83,122.53,122.68,122.82,123.82,123.82,125.28,125.28,126.26,126.5,-
KOTA SERANG,112.01,111.44,113.06,112.85,111.06,112,112.77,112.13,112.08,113.24,113.42,114.78,-,108.95,108.04,110.15,109.7,107.37,108.48,109.64,108.38,108.3,109.7,109.88,111.32,-,110.55,110.59,111.09,110.95,110.21,111.02,108.85,108.57,108.57,109.54,107.01,109.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.49,127.09,127.17,128,128.04,128.32,128.91,130.83,130.87,131.07,132.72,133.34,-
KAB TABANAN,120.04,118.4,120.18,120.38,117.63,118.65,119.75,117.14,115.26,116.32,117.93,121.25,-,119.15,117.07,119.25,119.22,115.82,117.06,118.31,115.1,112.64,113.93,115.72,119.76,-,118.52,118.52,118.52,118.52,118.52,118.52,118.52,118.49,118.71,118.71,120,120.45,-,97.75,97.08,97.93,97.93,97.93,97.93,97.93,97.93,97.93,97.93,102.12,103.24,-,128.3,128.79,128.79,130.98,131.06,131.17,131.97,131.97,132.96,133.08,133.5,133.5,-
KAB BADUNG,117.26,115.16,116.61,115.79,112.67,113.96,113.94,112.23,110.65,111.68,113.15,116.64,-,118.01,115.27,116.98,115.99,112.18,113.73,113.71,111.65,109.72,110.92,112.45,116.65,-,110.96,112.3,112.64,112.62,112.62,112.62,112.63,112.48,112.48,112.8,112.18,112.33,-,98.2,98.29,98.29,98.29,98.29,98.29,98.29,98.29,98.29,98.29,98.2,98.2,-,119.06,119.07,119.09,119.18,119.19,119.44,119.44,119.47,119.5,119.57,123.74,124.02,-
SINGARAJA,119.04,117.61,117.85,117.66,116.29,117.54,118.58,116.68,116.45,117.13,118.18,120.08,-,119.4,117.67,117.93,117.71,115.72,117.27,118.25,115.97,115.67,116.44,117.73,119.98,-,109.12,109.13,109.26,109.18,108.58,108.06,108.24,108.2,108.25,107.28,107.03,107.29,-,117.56,117.56,117.56,117.56,117.56,117.56,117.56,117.56,117.56,117.56,117.56,117.56,-,123.97,124.15,124.17,124.17,127.92,127.92,130.33,130.33,130.49,131.63,131.63,131.76,-
KOTA DENPASAR,114.67,114.74,116.38,115.76,113.92,115.6,116.29,115.09,116.16,115.6,115.62,117.2,-,114.41,114.4,115.79,114.87,112.51,114.53,115.32,113.76,114.95,114.2,114.18,116.17,-,110.94,111.5,114.61,115.68,116.13,114.96,114.96,115.36,115.94,116.17,116.17,115.97,-,105.63,105.39,106.98,106.3,106.3,110.66,110.66,110.41,110.45,110.45,110.45,110.45,-,122.14,122.3,124.56,124.56,124.56,126.56,127.21,127.42,127.96,128.17,128.47,128.57,-
KAB SUMBAWA,110.42,110.02,111.28,110.54,108.48,110.64,110.44,108.14,108.11,108.58,109.07,110.67,-,108.76,108.23,109.77,108.71,106.09,108.74,108.48,105.32,105.09,105.69,106.31,108.36,-,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124.78,124.87,125.27,125.86,125.86,126.48,126.49,127.69,128.77,128.77,128.79,128.79,-
KOTA MATARAM,113.87,112.31,114.98,114.08,112.12,112.99,113.75,113.02,114.18,114.03,114.5,116.56,-,113.14,111.22,114.23,113.08,110.74,111.6,112.47,111.44,112.58,112.27,112.87,115.36,-,112.31,112.44,114.2,114.64,114.47,115.61,115.26,115.92,117.12,117.2,116.91,116.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.88,123.09,123.29,123.58,123.58,124.2,124.96,125.79,127.21,128.37,128.4,128.4,-
KOTA BIMA,109.8,108.64,110.02,110.07,108.3,109.31,110.36,109.02,108.47,108.66,109.73,111.28,-,107.61,105.8,107.45,107.46,105.07,106.25,107.55,105.72,104.83,104.99,106.25,107.96,-,111.04,113.69,114.09,113.94,115.11,114.86,114.89,115.4,115.67,115.51,115.62,116.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.3,123.76,124.07,124.5,124.65,125.46,125.67,126.18,127.28,127.9,128.43,129.24,-
WAINGAPU,114.29,116.8,116.06,115.57,113.69,114.89,115.26,111.93,109.06,111.15,112.38,114.54,-,115.06,117.33,116.13,115.48,113.22,114.61,115.03,111.18,107.55,109.87,111.15,113.69,-,99.39,101.97,107.41,107.29,107.29,107.29,107.29,105.58,105.58,107.35,109.52,108.3,-,104.03,104.03,101.26,101.26,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,-,115.43,119.9,120.02,120.6,120.81,121.13,121.24,121.24,123.03,123.42,123.89,124.58,-
KAB TIMOR TENGAH SELATAN,114.97,116,114.61,116.14,116.27,113.98,115.09,112.75,110.64,108.93,109.45,113.02,-,114.57,115.72,114.01,115.05,115.19,112.54,113.81,111.23,108.8,106.84,107.37,111.41,-,111.25,111.25,113.37,121.71,121.71,121.71,121.71,119.64,119.64,119.64,119.64,119.5,-,105.02,105.02,105.02,105.02,105.02,105.02,105.02,105.02,105.02,105.02,105.02,105.02,-,123.81,124.13,124.14,127.08,127.08,127.41,127.41,127.51,127.51,127.51,128.36,129.22,-
MAUMERE,116.56,117.39,115.84,113.72,112.92,115.23,117.12,117.33,114.87,111.95,112.34,114.1,-,116.23,117.14,115.26,112.66,111.71,114.35,116.55,116.52,113.62,110.16,110.62,112.66,-,108.67,108.73,109.59,110.24,110.27,110.69,110.69,110.53,110.75,110.81,111.15,111.25,-,111.96,115.33,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,106.79,106.79,-,127.86,128.15,128.5,129.29,129.6,129.69,129.9,133.23,133.4,133.99,134.1,134.2,-
KAB NGADA,110.95,112.26,112.26,114.1,111.45,111.46,114.33,115.28,114.13,112.33,111.24,112.62,-,111.51,113.01,112.97,115.1,112.01,112.02,115.28,116.36,114.98,112.81,111.54,113.01,-,101.52,101.52,101.52,101.58,101.65,101.67,101.67,100.59,100.59,100.59,100.59,100.73,-,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,-,111.66,111.95,112.3,112.37,112.37,112.39,113.29,114.03,114.51,115.18,115.28,116.57,-
KOTA KUPANG,110.88,112.02,110.52,110.29,107.93,107.29,110.26,109.09,108.27,108.3,109.72,110.73,-,108.89,110.22,108.43,108.13,105.53,104.73,108.19,106.8,105.61,105.65,107.32,108.51,-,112.75,112.77,113.21,113.36,111.01,111.06,111.73,111.56,111.53,111.57,111.55,111.58,-,106.79,106.79,106.79,106.79,106.79,106.79,106.79,106.79,106.79,106.79,106.79,106.79,-,129.72,129.72,129.74,129.86,129.86,130.22,130.22,130.34,132.6,132.6,132.63,132.63,-
KAB KETAPANG,113.11,113.78,113.85,114.21,113.26,113.38,114.77,114.06,114.24,114.74,114.76,115.44,-,111.72,112.43,112.43,112.74,111.62,111.65,113.21,112.32,112.45,113.01,113.07,113.86,-,113.49,114.19,114.57,115.85,115.85,116.36,117.23,116.99,117.4,116.88,116.48,116.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.17,127.39,127.96,128.18,128.39,129.13,129.16,129.92,130.44,131.03,131.03,131.03,-
SINTANG,110.16,110.23,110.34,111.12,110.08,110.41,111.34,110.97,110.33,110.29,110.59,111.28,-,109.11,109.04,109.12,109.99,108.62,108.96,109.88,109.4,108.63,108.55,108.9,109.71,-,108.15,109.9,109.9,109.9,112.52,112.52,112.54,112.52,112.49,112.49,112.49,112.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.75,121.27,121.57,122.03,122.03,122.34,123.91,124.43,124.56,124.89,124.91,124.91,-
KAB KAYONG UTARA,108.65,109.44,109.07,109.23,108.41,108.6,109.97,110.21,109.88,109.82,110.41,111.29,-,108.15,109.06,108.62,108.8,107.3,107.49,108.58,108.8,108.3,108.24,108.8,109.82,-,96.86,96.86,96.86,96.86,99.13,100.01,100.01,100.01,100.27,100.17,102.61,102.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.7,117.72,117.82,117.82,121.71,121.71,126.04,126.49,127.38,127.38,127.48,127.48,-
