90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 06 Transportasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA GUNUNGSITOLI,100.91,101.92,100.8,103.38,104.52,103.52,109.54,108.24,116.81,117.05,118.37,116.55,-,102.06,102.06,102.06,102.06,102.06,103.14,103.89,103.89,103.89,103.89,103.89,103.89,-,105.6,105.61,105.61,105.61,105.61,105.76,105.99,105.97,125.06,126.39,126.65,126.65,-,89.3,93.56,88.81,99.72,104.59,98.91,123.2,117.47,111.07,109.14,114.13,106.42,-,100,100,100,100,100,100,100,115.47,115.47,115.47,115.47,115.47,-
KOTA PADANG,106.18,105.61,105.77,106.48,111.9,110.74,113.54,113.21,121.39,122.34,121.63,123.46,-,107.02,107.35,106.5,107.71,108.45,108.5,108.87,108.89,109.01,109.2,109.39,110.07,-,101.35,101.51,101.66,103.94,104.25,103.51,103.73,104.04,119.58,120.17,120.12,120.59,-,114.97,111.53,113.16,109.84,132.96,129.14,141.02,138.77,143.14,145.97,142.53,148.94,-,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,-
KOTA BUKITTINGGI,108.45,108.88,108.93,111.87,113.12,112.57,112.72,113.41,126.83,127.87,128.19,128.44,-,107.53,108.48,106.5,109.07,109.2,109.6,109.49,109.49,109.49,109.64,110.02,110.12,-,103.24,103.55,104.1,107.87,108.57,108.03,108.39,109.74,127.94,128.52,128.93,129.36,-,123.78,123.78,125.56,126.9,131.37,129.32,129.32,129.32,150.63,154.29,154.29,154.29,-,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,-
TEMBILAHAN,102.01,102.04,103.82,105.25,105.42,105.45,106.03,106.18,114.8,115.39,115.36,115.41,-,104.03,104.03,108.25,110.72,111.88,111.88,113.1,113.1,112.96,113.18,113.18,113.18,-,102.82,102.89,102.97,103.06,103.18,103.25,103.41,103.77,117.96,119.12,119.05,119.16,-,93.99,93.99,93.99,96.38,93.99,93.99,93.99,93.99,111,111,111,111,-,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,110.97,110.97,110.97,110.97,-
KOTA PEKANBARU,104.04,104.7,104.94,105.36,106.8,107.37,107.88,108.68,119.92,120.29,120.07,122.01,-,107.04,107.67,107.78,107.66,107.73,108.1,108.66,109.81,109.86,109.86,109.86,110.69,-,104.53,104.83,105.24,105.37,105.4,105.44,105.88,106.42,125.09,126.27,126.1,126.36,-,97.09,99.11,98.99,101.36,110.21,113.02,113.54,114.69,118.83,116.96,116.22,126.06,-,104.77,104.77,104.77,104.77,104.77,104.77,115.45,115.45,115.45,115.45,115.45,115.45,-
KOTA DUMAI,107.5,107.61,107.77,108.14,108.62,109.19,109.65,109.95,118.21,119.71,119.77,120.01,-,111.33,112,112,112.28,113.19,113.75,114.51,114.51,114.51,115.7,115.95,115.95,-,104.25,104.47,104.81,105.42,105.43,105.49,105.82,106.5,124.04,124.96,124.86,125.25,-,106.62,104.71,104.71,104.55,105.34,107.64,107.64,107.56,110.37,114.81,114.86,115.27,-,106.87,106.87,106.87,106.87,106.87,106.87,106.87,109.01,109.01,109.01,109.01,109.01,-
BUNGO,106.76,106.03,106.04,108.25,109.33,107.67,108.66,109.15,120.18,120.83,120.82,121.25,-,107.55,107.55,107.94,107.94,108.16,108.16,109.54,109.51,109.96,109.96,110.02,110.05,-,104.2,104.3,104.33,104.6,104.61,104.68,104.83,105.04,123.04,123.98,123.92,124.1,-,114.01,108.77,107.86,121.7,128.38,117.06,120.15,122.76,132.89,133.99,133.99,136.15,-,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,-
KOTA JAMBI,106.09,105.29,105.48,110.27,114.05,113.49,113.92,114.77,124.48,125.8,125.81,126.14,-,109.4,109.4,109.74,113.84,113.84,113.84,114.65,114.65,114.7,114.76,114.89,114.89,-,101.46,101.6,101.77,103.16,103.18,103.69,103.96,104.2,121.38,123.01,122.95,123.04,-,114.11,108.91,108.92,125.48,147.88,142.99,143.26,147.53,152.33,155.08,155.11,156.77,-,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,-
KOTA PALEMBANG,102.8,103.14,103.04,104.49,106.01,106.11,107.6,106.91,119.26,120.39,119.88,120.13,-,109.31,109.31,109.31,109.52,109.52,109.52,109.43,109.43,109.43,109.43,109.43,109.43,-,101.47,101.72,101.91,102.35,102.84,102.98,103.12,103.32,120.65,121.57,121.5,121.61,-,101.17,102.02,101.08,106.19,111.7,111.75,118.12,114.5,123.7,126.28,124.21,125.06,-,102.25,102.25,102.25,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,-
KOTA LUBUKLINGGAU,105.26,105.67,105.75,107.05,109.33,109.15,109.96,110.26,121.1,122.15,122.51,122.89,-,107.72,109.2,107.76,110.41,111.13,111.85,111.9,112.72,111.73,112.13,112.91,112.58,-,105.07,105.17,105.93,105.71,106.03,106.71,106.99,107.2,123.56,124.78,124.79,124.9,-,102.61,102.61,102.61,106.76,116.93,113.07,116.4,116.35,125.95,127.32,128.21,130.31,-,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,109.44,109.44,109.44,109.44,-
KOTA BENGKULU,107.4,107.79,107.84,109.4,110.35,109.57,111.72,111.42,121.22,121.66,122.28,122.1,-,113,113.82,113.82,116.92,116.92,117.29,117.51,117.51,117.76,118.06,118.21,118.21,-,105.7,105.77,105.76,105.56,105.66,106.02,106.3,106.78,124.86,127.01,126.96,127.05,-,98.85,99.33,99.68,103.41,109.51,102.14,115.15,111.51,116.8,111.92,115.89,114.42,-,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,-
KOTA BANDAR LAMPUNG,107.49,107.42,107.08,109.89,110.29,111.44,112.81,113,120.91,122.51,122.53,122.69,-,110.01,110.01,108.81,110.37,110.37,111.23,110.41,110.41,110.41,110.37,110.37,110.37,-,106.8,106.9,106.96,109.45,109.45,109.48,110.57,110.69,125.26,125.77,125.82,125.87,-,104.96,104.22,104.22,110.35,112.67,117.64,123.88,124.63,127.21,135.1,135.1,135.87,-,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,-
KOTA METRO,104.75,104.84,105.35,108.11,108.24,108.52,108.58,108.83,118.34,119.17,119.36,119.41,-,106.63,106.72,108.01,109.87,109.81,110.18,110.48,110.93,110.91,111.75,111.77,111.76,-,102.98,103.1,103.14,107.08,107.29,107.34,107.4,107.68,125.18,125.98,126.04,126.13,-,106.74,106.74,106.98,106.98,107.36,108.46,107.69,107.23,109.28,110.22,111.58,111.62,-,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,-
TANJUNG PANDAN,109.84,110.32,111.27,114.16,117.68,120.57,125.81,121.74,130,129.44,129.25,136.44,-,109.44,110.56,110.61,110.07,110.23,110.23,110.69,109.89,109.89,110.19,110.24,110.29,-,111.02,111.14,113.35,114.04,114.93,115.11,115.3,115.57,130.99,131.92,131.93,131.93,-,105.51,107.06,103.6,117.4,133.52,149.03,177.45,154.02,139.07,132.04,130.9,171.25,-,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,-
KOTA PANGKAL PINANG,98.62,98.67,97.62,104.2,102.29,101.99,107.54,103.66,110.04,110.09,110.96,114.17,-,102.72,102.99,102.99,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,-,102.94,102.93,103.12,103.4,103.41,103.41,103.42,103.46,121.75,123.08,123.08,123.09,-,79.62,79.29,73.3,111.85,101.82,100.21,129.38,108.92,102.22,99.55,104.16,120.99,-,126.26,128.38,128.38,128.38,128.38,128.38,128.38,128.38,128.38,128.38,128.38,128.38,-
KOTA BATAM,100.78,100.45,101.67,103.37,104.76,105.93,110,109.57,117.21,118.83,117.69,119.25,-,105.74,105.85,105.85,105.85,106.19,106.19,106.39,106.39,106.57,107.15,107.15,107.15,-,101.43,101.6,101.83,101.44,101.46,101.46,101.65,102.1,116.34,116.94,116.75,117.02,-,94.33,92.38,97.11,105.52,111.2,116.27,133.33,130.38,128.68,133.76,129.27,135.4,-,123.4,123.4,123.4,121.31,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,-
KOTA TANJUNG PINANG,102.63,103.17,102.73,104.32,107.36,106.85,108.94,108.42,116.07,116.9,116.68,117.48,-,105.79,106.35,106.35,110.7,110.82,110.82,111.79,111.79,111.79,111.79,111.79,111.79,-,101.95,102.08,102.17,102.2,102.2,102.2,102.82,103,119.07,121.2,121.13,121.28,-,99.32,100.61,98.61,100,112.5,110.36,116.75,114.23,115.17,114.48,113.74,116.79,-,130.94,130.94,130.94,127.38,130.02,130.02,130.02,130.02,130.02,130.02,130.02,130.02,-
DKI JAKARTA,102.24,102.69,102.95,105.42,105.75,106.02,106.9,107.15,115.97,116.03,116.03,116.6,-,100.42,100.6,100.63,100.63,100.65,100.65,102.1,102.01,102.02,102.02,102.02,102.02,-,100.9,101.01,101.22,104.42,104.42,104.42,104.55,104.8,118.03,118.37,118.27,118.41,-,107.26,108.88,109.49,112.45,113.93,115.13,117.46,118.05,123.89,123.3,123.55,125.77,-,111.57,111.57,111.57,111.57,112.03,112.03,112.03,112.03,112.03,112.03,112.03,112.03,-
KOTA BOGOR,104.88,104.91,104.97,106.37,106.42,106.43,106.81,107.4,118.44,118.73,119.32,119.36,-,104.51,104.58,104.72,104.97,104.97,105.01,106.04,106.04,106.07,106.08,106.89,106.97,-,104.64,104.68,104.75,107.06,107.16,107.33,107.71,108.09,119.62,120.17,121.03,121.07,-,105.46,105.46,105.46,105.93,105.93,105.63,105.63,106.93,123.35,123.35,123.35,123.35,-,110,110,110,110,110,110,110,110,110,110,110,110,-
KOTA SUKABUMI,105.95,106.13,106.87,108.58,108.4,108.41,108.59,108.68,124.23,124.71,124.68,124.74,-,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,-,103.76,104.09,105.45,107.98,108.28,108.3,108.64,108.8,125.96,126.84,126.79,126.9,-,112.65,112.65,112.65,113.88,112.65,112.65,112.65,112.65,134.88,134.88,134.88,134.88,-,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,102.8,102.8,102.8,102.8,-
KOTA BANDUNG,100.77,100.86,101.04,104.17,103.78,103.98,104.23,104.45,116.09,116.39,116.3,116.55,-,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,-,101.14,101.28,101.47,105.36,105.36,105.36,105.51,105.85,122.55,123.06,122.96,123.11,-,97.07,97.07,97.43,101.31,99.3,100.31,101.15,101.23,108.62,108.52,108.39,109.17,-,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,-
KOTA CIREBON,101.09,101.71,102.41,104.48,104.51,104.43,104.5,104.53,118.46,119.2,119.34,119.7,-,99.02,99.02,99.02,99.02,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,-,99.73,100.82,102.02,105.17,105.04,105.04,105.13,105.3,123.95,124.91,124.96,125.13,-,110.12,110.12,110.13,111.83,112.03,111.53,111.66,111.17,132.59,133.82,134.58,136.36,-,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,-
KOTA BEKASI,107.51,107.8,107.85,109.77,109.59,109.58,109.61,109.88,119.68,120.02,120.13,120.74,-,102.11,102.11,102.11,102.11,102.31,102.31,102.31,102.95,102.95,102.95,102.98,102.98,-,106.6,107.15,107.23,109.97,109.97,109.97,110.04,110.18,123.08,123.57,123.57,124.37,-,118.01,118.01,118.01,120.25,119,118.94,118.94,119.05,134.12,134.52,135.01,135.99,-,100,100,100,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,-
KOTA DEPOK,106.4,106.44,106.52,108.54,108.35,108.2,108.25,108.46,116.95,117.19,117.28,117.35,-,104.88,104.88,104.98,105.11,105.16,105.16,105.16,105.18,105.18,105.18,105.63,105.63,-,103.68,103.77,103.86,107.22,107.22,107.22,107.3,107.46,121.11,121.57,121.55,121.6,-,113.43,113.43,113.43,114.53,113.72,113.14,113.14,113.64,119.77,119.77,119.77,119.95,-,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,-
KOTA TASIKMALAYA,102.02,102.02,102.13,105.22,104.93,104.98,105.29,105.73,117.37,117.95,118.28,118.7,-,102.48,102.48,102.78,103.59,103.59,104.23,104.76,106.28,106.28,106.4,106.44,106.44,-,98.09,98.11,98.15,102.27,102.27,102.27,102.58,102.64,119.25,120.17,120.67,121.34,-,118.41,118.33,118.33,121.82,119.56,118.53,118.34,118.18,132.96,133.06,133.22,133.45,-,119.03,119.03,119.03,119.03,120.81,120.81,120.81,120.81,123.62,123.62,123.62,123.62,-
CILACAP,102.54,102.56,102.57,108.32,108.71,108.66,108.82,108.81,120.08,120.39,120.45,120.75,-,104.47,104.52,104.51,107.17,107.13,108.5,108.62,108.67,108.56,108.75,108.87,108.91,-,99.79,99.8,99.83,107.79,107.81,108.22,108.32,108.39,126.84,126.97,126.95,127,-,111.16,111.16,111.16,115.42,119.37,111.9,112.59,111.94,122.43,124.16,124.49,127.04,-,102.94,103.26,100,100,100,100,100,100,100,100,100,100,-
PURWOKERTO,107.44,108.18,107.58,112.21,112.71,112.64,112.7,112.83,123.71,124.51,125.01,125.57,-,108.78,109.67,107.64,110.12,110.12,110.58,110.8,111.18,111.19,111.81,112.09,112.36,-,104.33,105.06,105.15,111.63,111.73,111.62,111.66,111.92,130.91,131.74,131.75,131.81,-,115.74,116.18,116.17,118.9,121.86,120.81,120.61,119.79,125.24,126.34,129.02,131.99,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KUDUS,102.96,103.04,103.1,107.28,107.28,107.21,107.32,107.64,119.33,119.52,119.59,119.68,-,106.44,106.44,106.44,108.66,108.66,109.22,109.37,110.09,110.09,110.09,110.45,110.45,-,100.59,100.65,100.74,106.19,106.19,106.19,106.26,106.46,124.74,125.05,124.97,125.08,-,110.75,110.75,110.75,111.85,111.85,106.79,106.97,106.27,111.63,111.64,111.64,112,-,100,110.06,110.06,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,110.35,-
KOTA SURAKARTA,103.63,103.8,104.62,108.15,108.57,109.06,109.42,109.86,119.97,120.32,120.61,120.04,-,103.31,103.89,103.94,105.53,106.28,106.27,106.28,106.37,106.42,106.44,106.44,106.43,-,102.89,103.29,104.17,108.67,108.67,108.7,109.31,109.64,125.72,126.31,126.3,126.44,-,107.77,105.68,108.11,111.47,113.28,117.35,117.27,119.19,123.82,123.76,126.26,120.69,-,116.62,118.61,118.61,118.61,118.61,118.61,118.61,118.61,118.61,119.48,119.48,119.48,-
KOTA SEMARANG,104.35,104.96,105.86,108.04,109.78,111.24,112.21,111.19,120,120.57,120.97,121,-,102.95,105.65,104.97,105.25,105.26,106.12,106.68,106.79,106.97,107.21,107.27,107.27,-,104.18,104.29,104.79,108.78,108.78,109.01,109.1,109.55,126.51,127.07,127.01,127.1,-,106.78,105.93,110.49,109.67,119.59,125.96,130.41,122.78,118.2,119.3,121.73,121.57,-,110.22,110.22,110.22,110.22,110.22,110.22,110.22,114.93,114.93,114.93,114.93,114.93,-
KOTA TEGAL,106.02,107.55,107.48,110.39,112.83,111.35,111.47,111.49,122.17,122.69,122.71,123.21,-,106.48,110.85,110.13,112.14,112.17,112.77,113.54,113.58,113.6,113.82,113.86,113.86,-,103.75,103.83,103.99,108.18,108.75,108.82,108.93,109.2,127,127.61,127.53,127.66,-,116.54,114.99,116.22,115.68,137.72,119.63,117.36,115.86,129.08,130.27,130.71,135.17,-,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,-
KOTA YOGYAKARTA,104.67,104.3,105.3,108.71,110.55,109.97,110.31,111.05,118.18,117.5,117.7,119.1,-,104.67,104.88,104.88,106.56,106.63,106.75,106.79,106.87,106.87,106.9,107,107.04,-,104.37,104.55,104.79,109.08,109.37,109.46,109.67,110,123.57,123.94,124.04,124.47,-,105.56,102.63,107.51,111.8,120.97,117.33,118.57,121.64,124.67,119.88,120.46,126.98,-,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,103.53,103.53,103.53,-
JEMBER,105.82,106.03,106.24,108.75,109.01,108.7,108.81,108.83,117.82,118.61,118.84,119.41,-,105.22,105.22,105.5,107.14,107.14,107.6,107.8,107.97,108.25,108.38,108.65,108.65,-,103.55,103.99,104.15,107.42,107.56,107.59,107.64,107.73,124.62,125.23,125.43,125.45,-,114.6,114.57,114.77,116.92,118.15,114.97,115.02,114.49,118.51,121.34,121.51,125.22,-,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,113.97,118.19,118.19,-
BANYUWANGI,103.5,103.52,103.95,105.03,105.33,106.07,106.13,107.07,114.37,114.84,115.66,115.99,-,109.04,109.04,109.04,109.04,109.04,111.43,111.43,113.38,114.14,114.89,114.89,115.2,-,99.65,99.67,99.7,101.41,101.41,101.5,101.52,101.55,114.2,114.47,114.73,114.97,-,102.67,102.76,108.22,110.38,114.29,111.36,112,114.34,117.48,118.02,126.78,127.97,-,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,-
SUMENEP,101.57,101.47,101.74,102.75,103.56,103.09,103.92,104.46,113.67,114.03,114.47,114.51,-,103.01,102.59,103.33,103.7,103.8,104.32,106.37,106.37,106.37,106.37,106.81,106.81,-,101.96,101.97,102.1,103.43,103.48,103.69,103.9,104.19,116.88,117.47,118.01,118.01,-,96.41,96.41,96.41,97.28,103.34,97.36,98.64,101.59,113.86,113.86,113.86,114.16,-,107.61,107.61,107.61,107.61,107.61,107.61,107.61,107.61,107.61,107.61,107.61,107.61,-
KOTA KEDIRI,103.28,103.29,103.37,105.2,105.63,105.55,105.64,105.56,117.46,118.2,118.31,118.5,-,104.29,104.29,104.37,105,106.16,106.16,106.42,106.42,106.42,106.42,106.53,106.53,-,101.39,101.41,101.42,103.85,103.85,103.85,103.86,103.88,122.42,123.46,123.45,123.46,-,113.13,113.13,113.6,115.25,116.36,115.47,115.49,114.45,119.08,120.18,121.12,123.16,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA MALANG,105.11,105.53,106.32,110.83,111.6,112.54,113.82,114.56,124.75,124.93,125.05,125.61,-,109.75,112.21,114.73,116.61,116.61,117.73,117.93,118.42,118.42,118.42,118.42,118.42,-,101.16,101.28,101.42,105.39,105.48,105.48,105.9,106.14,123.73,124.3,124.26,124.6,-,112.95,111.9,112.79,122.52,126.6,130.57,136.19,138.94,136.74,135.76,136.62,138.66,-,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,-
KOTA PROBOLINGGO,102.65,102.65,102.78,103.66,103.69,103.66,103.78,103.99,112.22,112.6,112.68,113.37,-,105,105,105.35,105.35,105.35,105.35,105.67,105.93,106.81,106.81,106.87,107.29,-,100.79,100.8,100.81,102.36,102.36,102.36,102.37,102.65,115.42,116.05,116.03,116.72,-,105.04,105.04,105.04,105.31,105.6,105.23,105.24,104.75,115.28,115.68,116.62,118.57,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA MADIUN,103.82,103.02,103.14,105.82,106.69,105.78,105.91,106.19,117.63,118.59,118.85,119.41,-,109.07,109.47,109.99,112.57,112.57,112.87,113.19,113.2,113.53,113.53,113.98,114.44,-,102.44,102.53,102.52,105.47,105.6,106.05,106.14,106.2,123.37,124.5,124.5,124.56,-,101.72,94.85,94.89,96.65,102.25,93.13,93.19,94.72,98.37,100.09,101.24,104.21,-,100,100,100,100,100,100,100,109.14,109.14,109.14,109.14,109.14,-
KOTA SURABAYA,106.54,106.44,106.85,110.22,111.44,111.42,112.72,112.96,123.79,123.97,124.18,124.55,-,108.42,110.82,110.75,110.84,110.82,112.16,113.87,113.89,114.44,114.48,114.48,114.48,-,103.87,104,104.28,108.22,108.5,108.53,108.68,108.9,125.41,125.98,125.92,126.06,-,114.19,109.95,111.49,116.98,123.42,121.46,126.63,127.24,129.92,128.79,130.32,132.04,-,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,-
KOTA TANGERANG,105.52,105.52,106.1,110.13,110,110.42,111.01,111.44,122.73,122.74,122.44,123.58,-,113.54,113.54,113.54,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,-,103.28,103.36,103.49,107.49,107.49,107.49,107.88,108.49,125.43,126.03,125.96,126.14,-,103.32,103.01,105.8,111.51,110.81,113.13,115.05,115.43,121.7,119.75,118.31,124.01,-,110,110,110,110,110,110,110,110,110,110,110,110,-
KOTA CILEGON,108.06,108.08,108.12,111.6,111.18,111.81,111.9,111.95,123.96,124.55,124.53,124.57,-,116.38,116.38,116.38,117.11,117.11,117.91,118.18,118.18,118.18,118.77,118.77,118.77,-,102.28,102.31,102.39,105.8,105.8,106.51,106.55,106.63,123.61,124.32,124.29,124.34,-,115.26,115.26,115.26,124.08,121.2,121.2,121.2,121.2,135.2,135.33,135.33,135.39,-,142.45,142.45,142.45,142.45,142.45,142.45,142.45,142.45,142.45,142.45,142.45,142.45,-
KOTA SERANG,106.96,107.42,108.79,111.02,111.54,112,112.16,112.64,126.02,129.17,129.28,129.28,-,113.82,113.82,113.85,113.85,113.85,113.99,113.99,113.99,113.98,113.98,113.92,113.94,-,103.92,104.17,105.98,108.24,108.47,109.05,109.3,110.3,125.05,125.82,126.01,126,-,110.64,112.36,113.61,118.26,120.39,120.79,120.79,119.87,143.28,158.58,158.58,158.58,-,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,118.92,118.92,118.92,-
SINGARAJA,107.49,107.55,107.73,110.27,110.35,110.14,110.81,110.84,121.72,122.98,123.09,123.11,-,106.86,106.88,107.63,108.89,109.13,110.31,110.31,110.31,112.71,112.71,113.18,113.39,-,106.7,106.78,106.8,109.09,109.09,109.09,109.93,109.95,123.56,124.35,124.38,124.42,-,117.97,117.91,118.16,127.06,127.55,121.01,121.87,122.16,129.82,139.89,139.75,138.99,-,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,-
