90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 06 Transportasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA GUNUNGSITOLI,98.53,99.15,97.4,97.44,97.68,97.69,97.66,98.74,100.02,99.44,97.84,99.06,-,101.02,101.1,101.24,101.24,101.23,101.14,101.14,101.14,101.58,101.58,101.58,101.26,-,102.96,102.97,102.9,102.97,103.44,104.08,104.6,105.47,105.23,105.25,105.6,105.6,-,86.15,88.68,81.28,81.28,81.28,79.97,78.68,81.28,86.82,84.31,76.77,82.26,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA PADANG,101.69,101.92,101.53,101.54,103.78,103.38,102.34,101.49,101.53,102.38,105.26,106.03,-,102.72,102.72,101.88,101.36,101.36,102.46,101.87,101.66,102.49,102.09,102.26,102.66,-,100.96,100.96,101.02,101.04,101.1,101.1,101.1,101.1,101.23,101.32,101.32,101.32,-,101.43,102.49,101.78,102.55,112.69,109.25,105.34,101.73,100.48,104.74,117.7,120.65,-,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,126.86,-
KOTA BUKITTINGGI,107.28,107.34,107.06,106.23,106.71,107.16,106.88,107.02,107.36,107.55,107.82,107.98,-,106.12,106.32,105.25,102.38,102.38,104.9,103.87,104.34,104.82,104.82,105.33,105.47,-,101.75,101.75,101.81,101.81,102.51,102.21,102.24,102.24,102.63,103,103.24,103.5,-,123.78,123.78,123.78,123.78,124.41,123.78,123.78,123.78,123.78,123.78,123.78,123.78,-,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,111.4,-
TEMBILAHAN,102.66,102.87,102.32,101.89,101.89,101.77,101.64,101.39,101.62,101.66,101.67,101.82,-,106.58,107.07,105.72,104.65,104.65,104.32,103.65,103.05,103.42,103.42,103.42,103.72,-,101.87,101.87,101.9,101.93,101.93,101.97,102.33,102.33,102.5,102.59,102.62,102.68,-,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,-,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,106.25,-
KOTA PEKANBARU,102.55,102.69,102.75,102.78,102.93,102.79,102.83,102.56,103.04,103.27,103.44,103.86,-,104.27,104.49,104.43,104.47,104.5,104.5,104.5,104.5,104.39,104.56,104.46,105.12,-,103.3,103.42,103.5,103.51,103.51,103.52,103.55,103.55,103.95,104.4,104.43,104.43,-,96.92,96.98,97.13,97.28,98.12,97.21,97.34,95.66,97.45,96.97,98.14,99.64,-,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,-
KOTA DUMAI,106.14,106.1,106.19,106.12,106.1,106.12,106.38,106.37,106.54,106.7,106.78,107,-,109.48,110.01,110.24,110.24,110.22,110.22,110.35,110.35,110.49,110.49,110.67,110.83,-,102.75,102.77,102.77,102.77,102.78,102.78,103.23,103.23,103.49,103.81,103.82,104.21,-,107.33,105.33,105.33,104.79,104.68,104.68,104.68,104.59,104.59,104.7,104.71,104.55,-,103.64,103.64,103.64,103.64,103.64,106.87,106.87,106.87,106.87,106.87,106.87,106.87,-
BUNGO,103.63,103.93,103.47,103.47,104.11,104.37,104.48,104.33,104.33,104.5,104.48,105.77,-,105.91,106.61,105.02,105.02,105.08,106.02,106.02,106.02,105.88,105.88,105.43,105.43,-,102.35,102.49,102.59,102.6,103.13,103.3,103.5,103.53,103.63,103.96,104.2,104.2,-,103.15,103.15,103.15,103.15,105.46,104.54,104.54,103.42,103.42,103.42,103.42,112.03,-,100,100,100,100,100.46,100.46,101.49,101.49,101.49,101.49,101.49,101.49,-
KOTA JAMBI,103.38,103.68,103.96,103.34,103.36,103.89,104,103.23,103.64,103.85,104.01,104.03,-,104.61,104.61,103.43,103.43,102.89,105.19,105.3,103,104.46,104.52,104.9,105.01,-,101.03,101.03,101.13,101.13,101.13,101.13,101.15,101.2,101.26,101.46,101.48,101.46,-,108.19,109.98,113.55,109.86,110.94,109.86,110.23,109.74,109.35,109.85,109.99,110.01,-,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,-
KOTA PALEMBANG,101.57,101.6,101.6,101.48,101.6,101.22,101.24,101.24,101.34,101.49,102.32,102.48,-,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,109.31,109.31,-,100.76,100.82,100.82,100.82,100.88,101,101.04,101.04,101.21,101.46,101.46,101.46,-,101.27,101.27,101.27,100.69,101.07,99.04,99.04,99.04,99.04,99.04,99.04,99.76,-,101.63,101.63,101.63,101.63,101.63,101.63,102.25,102.25,102.25,102.25,102.25,102.25,-
KOTA LUBUKLINGGAU,103.44,104.07,103.79,104.29,104.97,105.01,104.46,104.17,104.72,104.74,104.91,105.14,-,105.39,106.24,105.51,104.9,104.77,104.77,105.29,105.46,107.38,106.15,106.26,107.03,-,103.89,103.87,103.87,104.45,104.52,104.56,104.56,104.56,104.75,104.91,105.07,105.07,-,99.59,101.88,101.33,103.03,106.59,106.67,103.11,101.34,101.32,102.46,102.61,102.85,-,104.91,104.91,104.91,104.91,104.91,104.91,104.91,104.91,103.34,103.34,108.74,108.74,-
KOTA BENGKULU,104.9,104.95,105.14,105.27,105.73,105.68,105.73,105.87,105.54,105.76,106.48,107.01,-,110.73,110.73,111.02,111.02,111.19,111.59,111.74,111.99,111.68,111.92,112.81,112.81,-,103.8,103.86,104.05,104.02,104.04,104.43,104.43,104.44,104.47,104.67,104.81,104.81,-,93.75,93.89,93.89,94.83,97.44,94.92,94.87,95.18,93.58,93.87,96.08,99.65,-,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,147.31,-
KOTA BANDAR LAMPUNG,105.98,106.36,105.29,105.37,105.69,106.2,105.32,105.39,106.2,105.81,105.84,106.23,-,108.35,109.42,105.82,106.06,106.13,108.33,106.13,106.13,108.02,106.75,106.75,106.75,-,105.89,105.98,106.08,106.09,106.41,106.07,106.07,106.07,106.25,106.25,106.31,106.31,-,101.86,101.86,101.86,101.86,102.67,102.67,101.51,101.89,102.67,102.67,102.67,104.97,-,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,109.81,-
KOTA METRO,103.49,103.9,103.18,103,102.9,103.36,102.97,103.16,104.32,104.44,104.34,104.41,-,104.61,105.75,103.67,103.06,103.1,104.68,103.42,103.44,106.37,106.37,105.34,105.53,-,102.06,102.06,102.06,102.08,102.1,102.1,102.31,102.39,102.44,102.56,103.07,103.07,-,106.3,106.3,106.54,106.76,105.6,104.68,104.2,105.54,106.31,106.78,106.78,106.74,-,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,123.08,-
TANJUNG PANDAN,106.58,106.4,106.05,105.98,108.88,106.86,107.96,108.56,108.56,109.43,109.6,110.1,-,107.8,107.8,108.07,107.42,107.84,107.57,108.02,108.83,108.55,108.55,108.55,108.55,-,106.65,107.29,107.29,107.29,108.19,108.22,109.56,110.15,110.24,110.24,110.24,110.24,-,105.63,102.04,99.94,99.94,112.36,101.06,101.63,102.21,101.97,106.87,107.83,110.62,-,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,-
KOTA PANGKAL PINANG,95.26,96.02,95.16,95.02,96.72,95.8,95.78,95.29,95.23,95.58,97.46,98.69,-,103.18,104.33,101.52,101.52,101.52,101.52,101.52,101.52,101.52,102.24,102.24,102.24,-,102.19,102.25,102.44,102.33,102.39,102.41,102.45,102.44,102.82,102.93,102.94,102.94,-,62.67,64.21,64.92,64.4,73.23,68.35,68.16,65.62,64.47,64.63,74.48,80.96,-,126.26,126.26,126.26,126.26,126.26,126.26,126.26,126.26,126.26,126.26,126.26,126.26,-
KOTA BATAM,98.1,98.32,98.16,98.98,99.68,98.61,98.44,97.62,97.52,99.23,99.94,101.65,-,105.23,105.39,104.62,104.62,104.8,104.8,104.8,104.8,104.8,104.8,105.37,105.37,-,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.49,100.71,100.75,100.75,-,85.92,86.72,86.72,90.27,93.2,88.52,87.79,84.18,83.26,90.18,92.68,100.13,-,122.79,122.79,122.79,122.79,122.79,122.79,122.79,122.79,122.79,123.4,123.4,123.4,-
KOTA TANJUNG PINANG,101.49,102.33,100.45,99.97,100.4,100.95,99.88,99.91,100.13,100.71,101.31,103.04,-,104.17,104.91,103.64,103.78,103.97,104.25,104.25,104.25,104.84,105.23,105.23,105.52,-,101.06,101.14,101.11,101.17,101.23,101.31,101.34,101.41,101.62,101.79,101.79,101.95,-,98.42,100.85,94.61,92.3,93.73,95.54,90.99,91,90.8,92.28,94.77,101.38,-,125.61,125.61,125.61,125.61,125.61,125.61,125.61,125.61,125.61,130.94,130.94,130.94,-
DKI JAKARTA,100.92,101.36,101.31,101.03,101.37,101.18,101.15,101.24,101.19,101.64,102.12,102.57,-,100.37,100.37,100.37,100.44,100.44,100.44,100.44,100.44,100.44,100.42,100.42,100.42,-,100.29,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.61,100.75,100.75,100.84,-,102.91,104.42,104.2,102.83,104.39,103.51,103.37,103.79,103.21,104.96,107.14,108.96,-,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,109.89,-
KOTA BOGOR,104.82,104.82,104.82,104.76,104.78,104.78,104.78,104.78,104.91,104.83,104.85,104.81,-,104.89,104.87,104.87,104.19,104.28,104.28,104.28,104.28,104.82,104.2,104.36,104.1,-,104.41,104.41,104.41,104.52,104.52,104.52,104.52,104.52,104.61,104.64,104.64,104.64,-,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,-,110,110,110,110,110,110,110,110,110,110,110,110,-
KOTA SUKABUMI,104.66,104.66,104.67,104.67,104.9,104.79,105.22,105.22,105.43,105.74,105.95,105.95,-,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,-,101.72,101.72,101.73,101.73,102.17,101.96,102.75,102.75,102.8,103.38,103.75,103.75,-,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,112.65,112.65,112.65,112.65,-,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,-
KOTA BANDUNG,99.99,100.1,100.18,100.5,100.5,100.5,100.5,100.5,100.58,100.67,100.72,100.77,-,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,-,100.49,100.66,100.7,100.86,100.86,100.86,100.86,100.86,101,101.14,101.14,101.14,-,95.09,95.12,95.43,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.8,97.07,-,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,-
KOTA CIREBON,100.37,99.98,99.99,99.99,101.02,99.84,100.08,99.87,100.41,100.47,100.66,101.34,-,99.76,99.76,99.78,99.78,99.78,98.23,98.23,98.27,98.27,98.27,98.27,98.27,-,99.23,99.28,99.28,99.28,99.29,99.32,99.39,99.39,99.48,99.59,99.59,99.63,-,105.89,103.04,103.04,103.04,110.01,104.72,106.07,104.55,107.85,107.85,109.17,113.6,-,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,-
KOTA BEKASI,107.08,108.01,106.61,106.61,108.35,107.09,107.09,107.09,107.11,107.16,107.38,107.5,-,106.26,106.26,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.15,101.97,102.11,-,104.65,106.37,106.38,106.38,106.38,106.37,106.37,106.37,106.4,106.44,106.44,106.59,-,115.39,115.39,115.39,115.39,124.71,118.01,118.01,118.01,118.01,118.01,118.01,118.01,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA DEPOK,104.77,104.77,104.77,104.89,106.71,106.25,106.29,106.29,106.32,106.4,106.4,106.4,-,104.4,104.41,104.41,104.57,104.59,104.59,104.7,104.7,104.7,104.86,104.86,104.86,-,100.96,100.96,100.96,101.13,103.53,103.53,103.55,103.55,103.6,103.68,103.68,103.68,-,112.92,112.92,112.92,112.92,115.27,113.43,113.43,113.43,113.43,113.43,113.43,113.43,-,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,113.24,-
KOTA TASIKMALAYA,101.9,101.9,101.9,101.9,101.9,101.96,101.96,101.96,101.98,102,102,102.02,-,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,-,97.91,97.91,97.91,97.91,97.91,98.01,98.01,98.01,98.05,98.09,98.09,98.09,-,118.29,118.29,118.29,118.29,118.32,118.27,118.27,118.27,118.27,118.27,118.32,118.41,-,119.03,119.03,119.03,119.03,119.03,119.03,119.03,119.03,119.03,119.03,119.03,119.03,-
CILACAP,102.84,103.14,101.85,101.81,102.72,102.36,102.45,102.54,102.62,102.66,102.69,102.48,-,106.73,107.3,103.26,103.13,103.21,104.57,104.67,104.67,104.7,104.75,104.84,104.25,-,99.47,99.66,99.81,99.81,100.29,99.58,99.59,99.7,99.74,99.78,99.79,99.79,-,108.41,108.41,108.41,108.42,114.54,110.36,110.86,111.12,111.47,111.47,111.47,111.31,-,100,100,100,100,100,100,100,100,102.94,102.94,102.94,102.94,-
PURWOKERTO,105.92,105.94,105.68,105.72,106.35,106.05,106.26,106.53,106.61,106.66,106.96,107.06,-,107.93,108.01,107.02,107.02,107.14,107.48,107.99,107.63,107.63,107.63,107.85,108.13,-,102.68,102.68,102.7,102.72,102.81,102.79,102.88,103.61,103.67,103.72,104.1,104.1,-,113.18,113.18,113.45,113.61,117.25,114.63,114.63,114.63,114.92,115.09,115.27,115.34,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KUDUS,102.2,102.22,102.26,102.26,102.37,102.14,102.14,102.15,102.22,102.27,102.27,102.27,-,104.54,104.61,104.61,104.6,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,-,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.23,100.35,100.42,100.42,100.42,-,112.43,112.43,113.27,113.27,115.48,110.75,110.75,110.75,110.75,110.75,110.75,110.75,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA SURAKARTA,103.05,103.18,103.33,102.51,102.69,102.26,102.57,102.5,102.7,102.88,103.22,103.56,-,104.18,104.42,104.89,101.84,101.64,101.11,101.7,101.5,101.57,101.57,102.33,102.84,-,102.09,102.19,102.11,102.19,102.17,102.17,102.32,102.29,102.47,102.74,102.8,102.87,-,104.72,104.72,105.28,105.28,107.44,104.96,105.47,105.47,106.14,106.35,107.09,108.42,-,116.62,116.62,116.62,116.62,116.62,116.62,116.62,116.62,116.62,116.62,116.62,116.62,-
KOTA SEMARANG,103.71,103.97,103.18,103.09,103.6,104.14,104.27,103.43,103.61,104.05,104.26,104.42,-,104.77,105.24,102.38,101.77,101.82,103.7,103.7,103.42,103.42,102.69,103.08,103.08,-,103.31,103.43,103.43,103.43,103.93,103.85,103.86,103.99,104.08,104.17,104.19,104.2,-,103.21,103.64,103.32,103.65,104.9,105.48,106.25,101.41,102.12,105.4,105.99,106.89,-,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,-
KOTA TEGAL,105.15,105.13,104.8,105.04,105.77,105.6,105.72,105.17,105.38,105.54,105.86,105.83,-,107.24,107.43,106.53,106.53,105.75,106.2,105.75,105.73,105.78,105.78,106.02,106.06,-,102.75,102.76,102.76,102.99,102.99,103.06,103.29,103.24,103.43,103.55,103.57,103.63,-,110.01,109,109.13,110.28,120.86,117.06,118.7,113.41,114.26,115.25,117.54,116.8,-,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,113.3,-
KOTA YOGYAKARTA,102.99,102.77,102.57,102.27,102.55,102.92,103.09,103.01,102.84,103.42,103.95,104.7,-,103.71,103.71,103.5,103.32,103.32,103.76,104.26,104.26,104.47,104.56,104.56,104.47,-,103.12,103.14,103.3,103.31,103.4,103.44,103.48,103.62,103.7,104.05,104.32,104.34,-,101.34,100.11,98.94,97.61,98.94,100.06,99.98,99.16,97.61,99.72,101.89,106.17,-,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,-
JEMBER,103.15,103.17,102.9,102.91,103.88,103.48,103.55,103.7,103.87,103.92,104.08,104.83,-,102.26,102.26,101.52,101.51,102.37,102.64,102.64,102.64,102.69,102.76,103.13,103.13,-,101.92,101.95,101.95,101.95,102.56,102.17,102.27,102.57,102.73,102.77,102.77,103.29,-,109.16,109.24,109.16,109.27,111.7,109.65,109.77,109.77,110.29,110.33,110.52,113.82,-,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,-
BANYUWANGI,102.8,102.83,102.81,102.95,102.96,102.93,102.89,103.1,103.63,103.41,103.41,103.41,-,107.35,107.42,107.35,107.35,107.38,107.38,107.38,107.86,109.25,108.64,108.64,108.64,-,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.64,99.65,99.65,99.65,-,102.51,102.55,102.55,104.45,104.43,103.95,103.47,103.47,103.47,103.47,103.47,103.47,-,100,100,100,100,100,100,100,104.2,104.2,104.2,104.2,104.2,-
SUMENEP,100.77,100.88,100.88,100.88,101.08,101.09,101.2,101.34,101.38,101.54,101.54,101.63,-,102.48,102.8,102.8,102.8,102.84,102.89,102.89,102.97,103.03,103.22,103.22,103.56,-,100.92,100.96,100.96,100.96,101.22,101.22,101.39,101.58,101.64,101.81,101.81,101.81,-,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,-,100,100,100,100,106.07,106.07,107.61,107.61,107.61,107.61,107.61,107.61,-
KOTA KEDIRI,102.07,102.07,102.06,102.53,102.53,102.54,102.54,102.71,102.74,102.78,102.78,103.3,-,102.67,102.67,102.67,104.21,104.21,104.21,104.21,104.21,104.29,104.29,104.29,104.29,-,101.06,101.06,101.05,101.09,101.09,101.1,101.1,101.32,101.33,101.39,101.39,101.39,-,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.58,107.54,107.54,107.54,113.28,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA MALANG,101.91,101.18,100.78,100.74,101.08,101.38,101.43,101.39,101.98,102.22,102.62,103.72,-,105.05,105.3,103.69,103.69,104.05,105.16,104.39,104.4,105.58,105.3,105.3,105.61,-,101.04,100.99,100.99,100.99,100.99,100.99,100.99,100.99,101.09,101.18,101.18,101.18,-,100.94,96.64,96.37,96.16,97.65,97.98,99.21,99,100.5,101.93,104.21,110.09,-,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,-
KOTA PROBOLINGGO,101.76,101.84,101.79,101.83,102.35,102.23,102.23,102.23,102.51,102.58,102.58,102.59,-,103.04,103.25,103.12,103.12,103.12,103.75,103.75,103.75,104.64,104.81,104.81,104.85,-,100.74,100.74,100.74,100.75,100.75,100.75,100.75,100.75,100.78,100.79,100.79,100.79,-,103.17,103.17,103.17,103.59,110.11,105.7,105.7,105.7,105.04,105.04,105.04,105.04,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA MADIUN,101.93,102.1,102.2,102.07,103.44,102.23,102.58,102.52,102.74,102.72,102.84,102.78,-,106.03,106.73,106.73,106.95,106.95,107.28,108.51,108.58,108.58,108.58,108.58,108.58,-,101.72,101.74,101.74,101.75,102.13,102.14,102.18,102.22,102.32,102.37,102.4,102.41,-,96.27,96.27,97.03,95.68,103.8,94.49,94.83,94.16,95.26,94.93,95.64,95.13,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA SURABAYA,104.26,105.53,105.33,105.47,105.81,105.15,105.25,105.46,105.4,105.69,106.06,107,-,108.89,108.9,107.74,107.41,107.44,107.46,107.64,107.71,107.16,107.49,107.88,108.38,-,101.88,102.88,102.88,103.16,103.44,103.47,103.48,103.59,103.69,103.81,103.82,103.82,-,107.14,111.13,111.39,111.59,112.6,108.42,108.8,109.56,109.47,110.34,112.12,117.2,-,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12,-
KOTA TANGERANG,102.32,102.49,102.68,102.69,103.06,102.38,102.7,103.04,103.34,103.54,103.58,104.02,-,104.84,104.84,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,-,101.85,101.85,102.12,102.12,102.15,102.19,102.2,102.2,102.7,102.82,102.82,102.94,-,100.7,101.65,102.67,102.7,104.68,100.75,102.5,104.38,104.38,105.08,105.29,107.3,-,110,110,110,110,110,110,110,110,110,110,110,110,-
KOTA CILEGON,106.58,106.76,106.48,106.55,106.5,106.86,106.52,106.52,107.06,106.72,106.86,106.86,-,110.99,110.99,110.66,110.9,110.9,112.26,110.94,110.94,112.92,111.39,111.81,111.81,-,102.13,102.13,102.11,102.11,102.11,102.11,102.11,102.11,102.15,102.24,102.28,102.28,-,115.52,116.77,115.52,115.52,115.21,115.22,115.31,115.26,115.26,115.26,115.26,115.26,-,139.76,139.76,139.76,139.76,139.76,139.76,139.76,139.76,139.76,142.45,142.45,142.45,-
KOTA SERANG,104.41,104.52,104.53,104.41,104.84,104.9,104.9,104.9,105.18,105.2,105.2,105.22,-,104.13,104.13,104.13,103.49,103.49,103.79,103.79,103.79,104.59,104.58,104.58,104.61,-,103.45,103.63,103.65,103.64,103.64,103.65,103.65,103.65,103.85,103.89,103.89,103.92,-,108.16,108.16,108.16,108.16,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,-,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,-
SINGARAJA,105.16,105.44,105.44,105.42,105.69,105.75,105.85,105.85,105.88,105.92,105.93,107.11,-,105.11,105.27,105.27,104.86,105.48,105.49,105.49,105.49,105.49,105.32,105.32,105.32,-,104.52,104.59,104.59,104.68,104.68,104.7,104.84,104.84,104.85,104.96,104.96,106.6,-,112.15,115.08,115.08,115.08,117.18,117.79,117.79,117.79,118.1,117.97,118.16,117.97,-,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,-
