150 Kabupaten/Kota Inflasi (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Indeks Harga Konsumen (2022=100) Menurut Kelompok dan Sub Kelompok 06 Transportasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAB DELI SERDANG,110.94,111.29,110.99,111.16,111.11,111.17,111.34,111.08,111.19,111.2,111.35,111.22,-,102.66,104.57,105.03,105.03,105.14,105.44,105.59,105.65,106.48,106.73,105.99,105.99,-,115.39,115.61,115.59,115.39,115.34,115.21,115.45,115.3,115.29,115.31,115.32,115.32,-,100.77,100.44,98.52,100.2,100.04,100.62,100.57,99.67,99.62,99.42,100.81,100.1,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA SIBOLGA,110.84,111.87,112.14,111.6,111.8,111.88,112.34,112.14,112.43,112.31,112.4,112.85,-,103.09,103.58,103.75,103.75,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,-,114.08,114.4,114.37,114.08,114.02,113.77,114.11,113.86,113.86,113.86,113.86,113.86,-,106.43,110.45,111.86,110.01,109.92,111.26,112.54,112.36,113.92,113.27,113.75,116.18,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA PEMATANGSIANTAR,112.08,112.17,112.44,112.36,112.18,112.12,112.22,112.13,112.27,112.27,112.22,112.22,-,106.2,106.2,106.23,106.23,105.49,105.49,105.49,105.36,105.36,105.36,105.36,105.36,-,115.11,115.26,115.72,115.59,115.55,115.44,115.59,115.48,115.48,115.48,115.4,115.4,-,109.97,109.97,109.97,109.97,109.97,109.97,109.97,109.97,110.66,110.66,110.66,110.66,-,102.06,102.06,102.06,102.06,102.06,102.06,104.36,104.36,104.36,104.36,104.36,104.36,-
KOTA MEDAN,111.06,111.47,109.86,111.33,111.02,111.49,111.65,110.58,111.18,110.93,112.86,111.84,-,104.21,104.51,104.6,104.6,104.83,104.83,104.84,104.84,109.2,109.28,109.13,109.13,-,112.86,113.93,114.56,114.3,114.22,113.95,114.28,114.33,114.33,114.34,114.45,114.44,-,109.83,108.27,98.68,106.43,105.06,108.11,107.86,102.64,102.92,101.68,110.52,105.77,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA PADANGSIDIMPUAN,111.89,112.01,112.4,112.92,112.15,112.07,112.23,112.15,112.35,112.35,112.36,114.58,-,109.03,109.03,109.5,109.5,109.5,109.5,109.75,109.75,110.83,110.83,110.83,110.89,-,113.29,113.48,113.47,113.28,113.23,113.08,113.28,113.14,113.12,113.13,113.13,113.14,-,110.57,110.57,112.01,114.87,111.49,111.49,111.49,111.49,111.49,111.49,111.49,121.61,-,117.37,117.37,117.37,117.37,117.37,117.37,117.37,117.37,117.37,117.37,117.37,117.37,-
KOTA GUNUNGSITOLI,119.68,123.98,122.21,122.27,124.11,125.76,127.74,127.94,128.87,127.36,126.89,123.32,-,105.04,105.04,105.04,105.42,105.42,105.31,105.31,105.31,105.31,105.31,105.27,108.2,-,117.28,117.71,117.69,117.57,117.53,117.61,117.91,118.45,118.44,118.28,118.28,118.28,-,132.92,150.15,142.65,143.03,151.01,157.92,165.56,164.93,168.93,162.91,160.92,144.24,-,126.04,126.04,126.04,126.04,126.04,126.04,126.04,126.04,126.04,126.04,126.04,126.04,-
KAB DHARMASRAYA,112.82,113.2,113.5,113.74,114.12,114.16,114.39,114.22,114.32,114.32,114.58,114.57,-,108.39,108.97,109.43,110.74,112.56,113.4,113.4,113.4,113.91,113.91,115.17,115.09,-,114.83,115.2,115.27,114.84,115.4,115.19,115.52,115.28,115.28,115.28,115.28,115.28,-,107.45,107.45,109.37,112.51,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,-,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,-
KAB PASAMAN BARAT,113.68,114.23,115,115.56,115.16,115.02,115.31,115.28,115.34,115.06,115.06,115.32,-,105.3,105.46,106.47,110.93,110.93,110.93,111.02,111.25,111.61,110.07,110.07,110.07,-,115.41,116.11,116.19,115.89,115.75,115.56,115.92,115.82,115.82,115.82,115.82,115.88,-,117.81,117.81,127.83,127.37,121.68,121.68,121.68,121.68,121.68,121.68,121.68,125.89,-,114.64,114.64,114.64,114.64,114.64,114.64,114.64,114.64,114.64,114.64,114.64,114.64,-
KOTA PADANG,110.73,110.92,110.29,113.36,112.58,112.86,112.88,112.76,112.71,112.8,113.07,114.61,-,107.67,108.37,109.45,113.04,113.88,114.37,114.37,114.49,114.49,114.49,115.15,115.8,-,112.34,112.8,112.84,112.49,112.32,112.1,112.45,112.19,112.19,112.19,112.19,112.19,-,112.71,110.53,102.85,117.61,110.23,111.86,110.68,110.49,110.07,110.77,111.04,120.13,-,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,126.5,-
KOTA BUKITTINGGI,112.81,113.08,113.81,114.98,114.5,114.4,115.06,114.94,114.96,114.98,115.08,120.73,-,110.43,110.79,110.79,115.45,115.45,115.45,117.26,117.01,117.11,117.11,117.48,117.59,-,112.93,113.25,113.25,113.16,112.97,112.78,113.08,112.97,112.97,112.97,112.97,112.98,-,116.03,116.03,119.75,119.27,117.32,117.32,117.32,117.32,117.32,117.4,117.4,145.87,-,110.6,110.6,110.6,110.6,110.6,110.6,110.6,110.6,110.6,110.6,110.6,114.6,-
TEMBILAHAN,110.18,110.5,111.24,113.19,110.62,110.63,110.65,111.39,111.4,111.43,111.4,111.48,-,108.89,109.69,109.72,109.72,110,110.02,110.02,111.93,111.93,112,111.91,112.09,-,110.05,110.06,110.08,110.06,110.05,110.06,110.09,110.09,110.1,110.11,110.11,110.13,-,116.51,116.51,123.5,142.61,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,-,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,102.92,-
KAB KAMPAR,109.67,110.18,110.37,110.88,110.59,110.55,110.66,110.63,110.9,110.9,110.94,111.12,-,100.84,101.87,102.5,103.53,103.53,103.53,103.48,103.48,104.44,104.45,104.36,104.72,-,113.72,113.92,113.94,113.86,113.83,113.78,113.96,113.91,113.9,113.9,113.99,114.1,-,100,100,100,120.24,100,100,100,100,100,100,100,100,-,96.03,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,-
KOTA PEKANBARU,114.09,113.6,112.46,112.64,113.02,113.56,113.21,113.13,113.3,113.17,114.19,114.58,-,113.33,111.83,112.05,111.48,111.54,111.54,111.54,111.96,112.53,113,113,113,-,114.03,114.19,113.54,113.38,113.34,113.23,113.41,113.33,113.32,113.56,113.63,113.83,-,117.01,116.11,108.42,112.26,115.64,120.9,116.91,115.44,115.41,111.81,120.41,122.81,-,106.48,106.48,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,-
KOTA DUMAI,114.27,114.62,114.98,114.88,114.76,114.61,114.81,115.33,115.35,115.4,115.4,115.75,-,113.77,114.29,114.85,114.85,114.85,114.85,114.97,116.42,116.42,116.54,116.54,116.61,-,114.73,114.91,114.75,114.6,114.63,114.35,114.63,114.61,114.65,114.65,114.65,114.78,-,114.33,114.33,118.13,117.95,115.87,115.87,115.87,115.79,115.79,115.79,115.79,119.71,-,104.39,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.83,111.83,111.83,-
KAB KERINCI,112.53,112.99,113.16,113.66,112.49,112.18,112.59,112.29,112.29,112.29,112.29,112.84,-,100,100,100,100,100,100,100,100,100,100,100,100,-,113.75,114.36,114.31,113.83,113.69,113.28,113.82,113.42,113.42,113.42,113.42,114.16,-,132.78,132.78,135.86,148.78,132.78,132.78,132.78,132.78,132.78,132.78,132.78,132.78,-,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,-
MUARA BUNGO,109.16,109.31,109.29,110.19,109.18,108.81,108.75,109.14,109.14,109.14,109.18,108.7,-,103.17,103.17,103.36,103.36,103.35,103.35,103.35,103.37,103.37,103.37,103.69,103.69,-,112.95,113.23,113.2,112.94,112.87,112.65,112.94,112.74,112.73,112.73,112.82,113.21,-,112.36,112.36,111.62,121.69,112.2,109.78,107.71,112.43,112.49,112.5,111.28,104.7,-,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,-
KOTA JAMBI,109.7,110.04,110.2,109.89,110.47,112.06,110.87,109.9,111.86,111.76,111.69,111.93,-,104.92,105.45,105.45,105.45,105.45,105.45,105.56,105.59,106.89,106.9,106.88,106.88,-,113.08,113.39,113.88,113.6,113.52,113.28,113.59,113.39,113.45,113.45,113.45,113.88,-,106.55,106.53,105.46,104.15,109.72,125.21,112.7,104.89,118.55,117.6,116.95,117.02,-,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,-
KAB OGAN KOMERING ILIR,111.79,112.06,111.82,111.67,111.67,111.45,111.67,111.6,111.62,111.68,111.69,111.9,-,100.37,100.76,99.98,99.98,99.98,99.96,99.96,100.03,100.13,100.39,100.39,100.39,-,112.85,113.12,113.02,112.8,112.8,112.49,112.81,112.69,112.68,112.69,112.69,113,-,133.78,133.78,133.78,133.78,133.78,133.78,133.78,133.78,133.78,133.78,133.78,133.78,-,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,-
KAB MUARA ENIM,113.27,113.65,114.09,113.98,113.17,112.96,113.07,112.88,112.88,112.88,112.92,113.29,-,102.48,102.48,102.48,102.48,102.15,102.15,101.25,101.25,101.25,101.25,101.38,101.38,-,117.17,117.62,117.57,117.18,117.07,116.74,117.17,116.87,116.87,116.87,116.87,117.47,-,116.38,117.29,121.62,122.83,116.86,116.86,117.46,117.46,117.46,117.46,117.46,117.46,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA PALEMBANG,109.34,109.99,109.75,110.5,110.45,110.51,110.23,109.95,109.98,109.93,109.75,110.21,-,103.23,103.95,103.95,103.96,103.96,103.96,103.96,104.04,104.04,104.04,104.04,104.07,-,111.88,112.22,112.08,111.83,111.94,111.58,111.98,111.9,111.89,111.89,111.9,112.25,-,110.1,112.07,110.89,117.64,116.8,118.9,114.95,113.08,113.36,112.96,111.54,113.35,-,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,-
KOTA LUBUK LINGGAU,110.97,111.3,110.8,110.86,110.81,111.16,111.19,110.73,110.98,111.01,111.07,111.49,-,109.07,109.68,109.5,109.24,109.17,109.34,109.87,110.36,110.66,110.66,110.38,110.38,-,113.05,113.47,113.49,113.27,113.31,113.42,113.66,113.38,113.33,113.37,113.42,113.75,-,107.45,107.14,104.64,105.97,105.66,106.98,105.72,103.47,104.56,104.58,105.18,106.4,-,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,-
KAB MUKO MUKO,114.7,115.32,115.49,114.97,114.59,114.37,114.97,114.39,114.12,114.12,114.12,114.92,-,102.65,102.65,102.65,102.94,102.94,103.69,103.79,103.84,103.84,103.84,103.84,103.84,-,117.94,118.84,118.75,117.93,117.73,117.21,118.03,117.19,116.81,116.81,116.81,117.94,-,115.23,115.02,117.7,117.7,115.02,115.02,115.02,115.02,115.02,115.02,115.02,115.02,-,114.97,114.97,114.97,114.97,114.97,114.97,114.97,114.97,114.97,114.97,114.97,114.97,-
KOTA BENGKULU,112.45,112.98,112.27,113.24,113.08,114.26,113.85,112.56,113.2,113.26,113.73,114.03,-,108.78,108.92,108.91,109.09,108.88,111.38,111.42,111.59,111.36,111.36,111.36,111.36,-,115.48,115.84,115.8,115.47,115.4,115.19,115.55,115.23,115.07,115.08,115.09,115.54,-,108.52,111.65,103.86,115.68,115.13,119.75,113.03,100.43,109.14,109.72,114.79,115.28,-,105.18,105.18,109.67,109.67,109.67,109.67,109.67,109.67,109.67,109.67,109.67,109.67,-
KAB LAMPUNG TIMUR,111.94,112.29,112.25,111.94,112.05,111.89,112.25,111.99,112.3,112.48,112.58,113.06,-,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.62,109.62,-,112.53,112.94,112.9,112.52,112.66,112.47,112.89,112.58,112.96,113.17,113.17,113.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,105.09,105.09,-
KAB MESUJI,111.56,111.99,111.91,111.93,111.88,111.54,112.04,111.8,111.79,111.79,111.92,112.33,-,99.26,99.26,99.26,102.18,102.18,102.18,102.35,102.35,102.35,102.35,102.35,101.79,-,113.19,113.72,113.61,113.18,113.12,112.71,113.3,112.99,112.99,112.99,113.14,113.73,-,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA BANDAR LAMPUNG,109.19,109.34,109.31,108.97,109.82,109.51,109.64,109.26,109.33,109.61,109.77,109.95,-,105.62,105.6,105.6,105.38,106.76,106.76,106.8,106.64,106.84,106.84,106.84,106.84,-,112.11,112.42,112.33,112.23,112.25,111.89,112.27,112.1,112.09,112.19,112.25,112.67,-,102.63,102.4,102.61,100.43,104.42,103.59,102.62,100.73,100.93,102.35,103.4,102.75,-,105.79,105.79,105.79,110.35,110.35,110.35,110.35,110.35,110.67,115.44,115.44,115.44,-
KOTA METRO,110.69,111.04,111.37,111.63,111.27,111.2,111.92,111.76,111.79,111.79,111.8,112.26,-,109.97,110.4,110.45,111.39,111.39,111.39,112.86,112.86,112.95,112.93,112.92,112.94,-,111.85,112.2,112.19,111.87,111.99,111.89,112.27,112.02,112.02,112.03,112.04,112.78,-,104.45,104.45,109.3,111.27,104.74,104.63,104.63,104.47,104.47,104.47,104.58,104.86,-,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,-
TANJUNG PANDAN,114.3,115.41,113.79,114.76,115.08,115.44,116.99,113.48,113.14,113.02,113.28,115.83,-,107.62,107.62,107.62,107.88,108.11,108,108.07,108.47,108.47,108.96,109.2,109.2,-,114.11,114.31,114.53,114.48,114.43,114.28,114.69,114.55,114.55,114.55,114.56,114.83,-,132.28,141.92,124.8,133.9,136.66,141.4,153.8,119.43,116.1,113.71,115.6,138.74,-,126.09,126.09,126.09,126.09,126.09,126.09,126.09,126.09,126.09,126.09,126.09,126.09,-
KAB BANGKA BARAT,112.33,112.57,112.7,112.68,112.89,112.98,113.21,113.14,113.26,113.37,113.48,113.64,-,107.16,107.65,107.65,107.65,107.5,107.75,108.06,107.75,108.45,109.23,109.89,109.89,-,113.37,113.58,113.74,113.72,114.01,114.08,114.31,114.29,114.29,114.29,114.31,114.5,-,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,-,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,-
KAB BELITUNG TIMUR,113.24,113.33,113.37,113.29,113.27,113.2,113.3,113.23,113.23,113.23,113.23,113.36,-,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,-,113.56,113.68,113.74,113.63,113.61,113.51,113.64,113.55,113.55,113.55,113.55,113.72,-,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,127.59,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA PANGKAL PINANG,110.25,112.12,110.71,111.17,111.56,111.94,111.73,110.37,110.02,110.39,110.91,111.73,-,105.86,106.6,106.6,106.89,106.89,106.96,107.23,107.18,107.39,107.4,107.4,107.15,-,112.05,112.4,112.39,112.14,112.07,111.85,112.16,111.96,111.96,111.96,111.96,112.42,-,111.74,123.85,112.2,116.58,120.19,124.27,120.35,110.08,106.73,109.79,114.12,119.24,-,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,-
KAB KARIMUN,111.02,111.11,111.1,111.07,111.06,110.33,110.36,111.07,111.14,111.34,111.34,111.27,-,101.76,102.02,102.02,102.02,102.02,102.02,102.02,102.1,102.39,102.51,102.51,102.51,-,115.38,115.42,115.42,115.36,115.34,115.31,115.36,115.33,115.32,115.6,115.6,115.67,-,107.98,107.98,107.98,107.98,107.98,102.72,102.72,107.98,107.98,107.98,107.98,107.17,-,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,-
KOTA BATAM,112.63,112.91,112.89,112.86,113.49,113.24,113.33,112.26,110.92,111.54,114,115.61,-,104.93,105.11,105.11,105.5,105.7,105.7,104.93,105,105.3,105.4,105.4,105.4,-,113.18,113.41,113.38,113.61,113.54,113.4,113.78,113.62,113.64,113.67,113.67,114.01,-,116.7,117.17,117.15,116.23,118.79,118.09,118.19,114.14,108.39,110.78,120.81,126.67,-,124.84,124.84,124.84,124.84,124.84,124.84,124.84,124.84,124.84,124.84,124.84,124.84,-
KOTA TANJUNG PINANG,111.67,113.48,112.42,113.19,112.91,112.68,112.8,112.51,112.32,113.1,115.15,115.23,-,107.81,108.43,108.45,108.78,108.78,108.78,108.75,108.8,109.52,109.48,109.48,109.48,-,114.3,114.45,114.44,114.45,114.49,114.45,114.65,114.58,114.56,114.56,114.56,114.72,-,108.84,116.48,111.35,114.61,113.16,112.16,112.31,111,109.25,113.05,122.93,122.91,-,123.48,123.48,123.48,123.48,123.48,123.48,123.48,123.48,123.48,123.48,123.48,123.48,-
KOTA JAKARTA,107.67,108.07,108.1,107.84,107.43,107.56,107.31,107.31,107.39,107.68,107.99,108.69,-,100.86,100.96,100.96,101.06,100.88,100.88,100.95,101,101,100.96,100.96,100.96,-,109.58,110.08,110.11,109.65,109.51,109,109.59,109.32,109.31,109.2,109.17,109.87,-,108.21,108.59,108.61,108.62,107.2,109.36,106.29,107.07,107.45,109.27,110.87,112.25,-,104.17,104.2,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,-
KAB BANDUNG,109.97,110.47,110.47,110.11,110.01,109.7,110.11,109.81,109.8,109.59,109.54,110.1,-,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,-,113.92,114.6,114.61,114.11,113.97,113.55,114.11,113.69,113.69,113.69,113.69,114.46,-,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,99.08,98.7,98.7,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB MAJALENGKA,112.83,113.39,113.83,113.49,112.99,112.62,113.16,112.79,112.78,112.8,112.83,113.53,-,109.26,109.26,109.26,109.44,109,109,109.24,109.26,109.26,109.26,109.26,109.25,-,113.07,113.85,114.06,113.43,113.27,112.75,113.45,112.93,112.92,112.93,112.93,113.88,-,116.1,116.1,118.92,119.81,116.72,116.72,116.72,116.72,116.72,116.72,116.72,116.72,-,125.68,125.68,125.68,125.68,125.68,125.68,125.68,125.68,125.68,128.14,131.33,133.21,-
KAB SUBANG,116.54,117.16,117.21,117.01,117.09,116.94,117.15,116.99,116.99,116.85,116.75,117.31,-,107.87,108.49,108,107.43,109.49,109.49,109.49,109.49,109.49,108.74,108.22,107.72,-,119.88,120.35,120.32,120.05,119.97,119.74,120.05,119.82,119.81,119.82,119.82,120.78,-,113.33,114.9,116.26,117.01,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KOTA BOGOR,110.08,110.4,110.64,110.49,110.37,110.29,110.65,110.69,110.97,110.97,111.07,111.49,-,105.57,105.94,106.34,106.44,106.44,106.52,106.94,107.37,107.49,107.49,107.83,107.95,-,111.94,112.34,112.3,111.96,111.85,111.59,112.04,111.82,111.92,111.92,111.89,112.52,-,113.58,113.58,114.36,114.23,113.82,113.94,113.94,113.94,113.94,113.94,113.94,114.37,-,116.88,116.88,116.88,116.88,116.88,116.88,116.88,116.88,140.26,140.26,140.26,140.26,-
KOTA SUKABUMI,111.93,112.26,112.67,113.01,112.63,112.34,112.76,112.85,113.22,113.64,113.64,113.88,-,105.99,106.54,106.55,108.35,108.35,108.35,109.28,109.32,110.42,110.42,110.42,110.42,-,114.03,114.41,114.58,114.28,114.18,113.89,114.27,114.02,114.22,115,115,115.51,-,113.09,113.09,114.53,114.9,113.36,112.74,112.74,113.74,113.74,113.74,113.74,113.59,-,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,-
KOTA BANDUNG,108.84,109.32,109.86,109.62,108.88,108.51,109.01,108.74,108.73,108.94,108.92,109.37,-,100.07,100.07,100.13,100.32,100.32,100.57,100.88,100.95,100.95,102.18,102.18,102.18,-,111.14,111.78,111.71,111.12,110.94,110.58,111.38,110.89,110.88,110.9,110.9,111.82,-,109.59,110.02,113.22,113.78,110.29,109.23,108.86,109.05,109.03,108.9,108.77,107.99,-,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,-
KOTA CIREBON,110.32,110.92,111.16,110.69,110.67,110.72,110.98,110.99,111,111,111.03,111.43,-,102.15,103.13,103.43,103.15,103.29,103.35,103.33,103.33,103.32,103.33,103.3,103.3,-,113.44,113.92,113.92,113.38,113.43,113.91,114.41,114.12,114.11,114.11,114.17,114.81,-,117.84,117.84,120,119.23,118,114.31,113.73,116.28,116.49,116.48,116.54,116.54,-,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,-
KOTA BEKASI,108.96,109.15,109.24,109.03,108.86,108.53,108.67,108.76,108.76,108.59,108.47,108.6,-,105.2,105.2,105.2,105.54,105.54,105.54,105.54,105.54,105.54,105.56,105.56,105.56,-,109.92,110.28,110.24,109.92,109.82,109.54,109.91,109.78,109.77,109.43,109.19,109.63,-,113.4,113.4,114.09,113.14,112.44,111.29,111.06,111.97,111.97,111.97,111.97,111.38,-,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,104.52,104.52,104.52,-
KOTA DEPOK,108.75,109.08,109.53,109.01,108.74,108.56,108.88,108.85,108.96,109.11,109.11,109.73,-,102.18,102.14,102.15,102.16,102.18,102.23,102.35,102.39,102.78,102.79,102.79,102.79,-,111.82,112.39,112.42,111.95,111.81,111.43,111.96,111.89,111.87,111.99,112,112.75,-,110.15,110.32,112.9,111.32,110.14,110.14,110.14,110.14,110.19,110.69,110.64,111.9,-,103.32,103.32,103.32,103.32,103.32,103.83,103.83,103.83,103.83,103.83,103.83,103.83,-
